id	risk	region	city	name	url
79	http-only	CA	Chatsworth	Academy of Brazilian Jiu Jitsu	http://www.academyofbrazilianjiujitsu.com/
80	http-only	CA	Chatsworth	Kings Combat Sports	http://www.kingscombatsports.com
81	http-only	CA	Chico	Bruno Lima Brazilian Jiu Jitsu	http://www.brunolimabjj.com/
82	http-only	CA	Chino	Gracie Barra Chino Jiu-Jitsu	http://gbchino.com/
83	http-only	CA	Chino	Vital Force Muay Thai & MMA	http://www.vitalforcemma.com/
84	http-only	CA	Clovis	Pacific Martial Arts Clovis CA	http://fresnopma.com
85	http-only	CA	Concord	Sabre Jiu-Jitsu Academy	http://www.sabrebjj.com/
86	http-only	CA	Concord	UFC GYM Concord	http://www.ufcgym.com/concord
87	http-only	CA	Costa Mesa	Art of Jiu Jitsu Academy	http://www.artofjiujitsu.com/
88	http-only	CA	Costa Mesa	Triunfo Jiu Jitsu & MMA	http://www.triunfomma.com/
89	http-only	CA	Covina	10th Planet Covina Jiu Jitsu & Blitz Muay Thai	http://10thplanetcovina.com/
90	http-only	CA	Covina	Teixeira/Garcia Brazilian jiu-jitsu training academy	http://gfteamcovina.com/
91	http-only	CA	Culver City	Revolution Martial Arts & Jiu Jitsu	http://www.revolutionculvercity.com/
92	http-only	CA	Daly City	10th Planet Daly City	http://www.10pdc.com/
93	http-only	CA	Daly City	Charles Gracie Jiu-Jitsu Academy	http://www.charlesgracie.com/
94	http-only	CA	Davis	Nova Geração Davis	http://novageracaodavis.com
95	http-only	CA	Downey	Academy Jiu-Jitsu & Kickboxing / Downtown Downey	http://academyjj.com/
96	http-only	CA	East Los Angeles	Scorpion MMA (Aloisio Silva Associated Academy)	http://scorpion-mma.us/index.html
97	http-only	CA	Elk Grove	Waza Brazilian Jiu Jitsu	http://www.wazabjj.com/
98	http-only	CA	Folsom	CHECKMAT Folsom Brazilian Jiu Jitsu	http://www.bedabjj.com/
99	http-only	CA	Fontana	Aguirre's Fighting System	http://aguirresfightingsystem.com/
100	http-only	CA	Foster City	Fearless Fitness	http://www.fearlessfitness.us
101	http-only	CA	Fountain Valley	Williams Academy of MMA	http://www.williamsmma.com/
102	http-only	CA	Fremont	Baem Jiu Jitsu - Fremont	http://baemjiujitsu.com/
103	http-only	CA	Fresno	Dethrone Mixed Martial Arts	http://www.dethronefresno.com
104	http-only	CA	Fresno	Fresno Ultimate Martial Arts	http://www.ultmartialarts.com
105	http-only	CA	Fresno	Halo Jiu-Jitsu Training Center	http://www.halobjj.net/
106	http-only	CA	Fresno	Pacific Martial Arts Fresno CA (inside Fit Republic Health Club)	http://fresnopma.com
107	http-only	CA	Fresno	Rivalry Jiu-Jitsu	http://www.rivalryjiujitsu.com/
108	http-only	CA	Fullerton	10th Planet Jiu Jitsu Fullerton	http://www.10thplanetorangecounty.com/
109	http-only	CA	Fullerton	Rounders MMA Fullerton	http://www.roundersmma.com/
110	http-only	CA	Garden Grove	Carlson Gracie Academy of Garden Grove	http://www.carlsongraciegardengrove.com/
111	http-only	CA	Gilroy	Antdawgs MMA Training Center	http://antdawgsmma.com/
112	http-only	CA	Gilroy	Gilroy Brazilian Jiu -Jitsu	http://www.gilroybjj.com/
113	http-only	CA	Glendora	Sampa Brazilian Jiu Jitsu / BJJ Fontana CA 92335	http://sampabrazilianjiujitsu.com/
114	http-only	CA	Gold River	Brazilian Jiu Jitsu Academy of Sacramento	http://elementsofjiujitsu.com/
115	http-only	CA	Granite Bay	Bruddas BJJ @ Granite Bay JJ	http://bruddasbjj.com/
116	http-only	CA	Hayward	Bay Area Fighter Academy (BAFA)	http://bayareafighter.com/
117	http-only	CA	Hayward	EDGE Training Center	http://edgebjj.com/
118	http-only	CA	Hayward	Mindset Martial Arts & Fitness	http://haywardmma.com/
119	http-only	CA	Hercules	Omnimovement	http://www.omnimovement.com/
120	http-only	CA	Huntington Beach	Hb Ultimate Training Center	http://www.hbutc.com/
121	http-only	CA	Huntington Beach	Kings MMA	http://kingsmma.com/
122	http-only	CA	Huntington Beach	Power of Leverage Brazilian Jiu-Jitsu	http://www.powerofleveragebjj.com/
123	http-only	CA	Inglewood	wolfpac combat ju-jitsu	http://www.wolfpac.co.nr/
124	http-only	CA	Irvine	10th Planet Irvine	http://www.10thplanetmonstersquad.com/
125	http-only	CA	Irvine	Butokuden Martial Arts Training Center	http://www.butokuden.com/
126	http-only	CA	Irvine	Phenom Brazilian Jiu Jitsu	http://phenombjjoc.com/
127	http-only	CA	La Habra	Lucas Leite Brazilian Jiu-Jitsu	http://www.lucasleitebjj.net/
128	http-only	CA	La Jolla	Gracie Jiu-Jitsu La Jolla	http://www.graciejiu-jitsulajolla.com/
129	http-only	CA	La Mirada	Gridlock Academy -Gracie Jiu Jitsu Self Defense	http://www.rgracie.com/
130	http-only	CA	La Mirada	United Mixed Martial Arts	http://www.unitedmixedmartialarts.com/
131	http-only	CA	Laguna Niguel	Royce Gracie Jiu-Jitsu Academy OC	http://www.rgjjoc.com/
132	http-only	CA	Lake Elsinore	One Jiu Jitsu Lake Elsinore	http://onejiujitsulakeelsinore.com
133	http-only	CA	Lake Forest	Oc Jiu-Jitsu & Mixed Martial Arts	http://www.ocjj.com/
134	http-only	CA	Livermore	Charles Gracie Jiu-Jitsu Academy Livermore	http://www.gracielivermore.com/
135	http-only	CA	Lodi	Strive Jiu Jitsu & Fitness Academy	http://www.striveacademylodi.com/
136	http-only	CA	Long Beach	The Jiu-Jitsu League	http://www.thejiujitsuleague.com/
137	http-only	CA	Los Altos	Jg Academy	http://www.cscmhk.com
138	http-only	CA	Los Angeles	Clube Jiu Jitsu	http://www.clubejiujitsu.com/
139	http-only	CA	Los Angeles	Cobrinha Brazilian Jiu-Jitsu & Fitness	http://www.cobrinhabjj.com/
140	http-only	CA	Los Angeles	Eagle Rock Jiu-Jitsu	http://eaglerockbjj.com/
141	http-only	CA	Los Angeles	Gomez Jiu-jitsu	http://www.gomezjiujitsu.com/
142	http-only	CA	Los Angeles	GB Tarzana	http://gbtarzana.com/
143	http-only	CA	Mammoth Lakes	Mammoth Lakes Jiu-Jitsu	http://www.mammothlakesjiujitsu.com
144	http-only	CA	Marina Del Rey	Inosanto Academy of Martial Arts	http://inosanto.com/
145	http-only	CA	Merced	Merced Mixed Martial Arts Academy	http://www.mmamerced.com/
146	http-only	CA	Milpitas	Unlimited MMA	http://unlimitedmma.com/
147	http-only	CA	Mission Hills	Phenom Brazilian Jiu-Jitsu & Mixed Martial Arts	http://www.phenombjj.com/
148	http-only	CA	Modesto	Ares BJJ Modesto	http://www.bjjmodesto.com/
149	http-only	CA	Modesto	Dynamic Mixed Martial Arts	http://www.dynamicmmaonline.com/
150	http-only	CA	Montebello	Versus Fitness & Martial Arts	http://www.versusfitnesscenter.com/
151	http-only	CA	Moreno Valley	Marcellini’s Martial Arts Academy	http://www.mmaa.us/
152	http-only	CA	Mountain View	Serao Academy - Brazilian Jiu-Jitsu	http://www.seraoacademy.com/
153	http-only	CA	Murrieta	Fight Syndicate Mixed Martial Arts and Fitness	http://fightsyndicatemma.com/
154	http-only	CA	Napa	Napa Brazilian Jiu Jitsu	http://napavalleybrazilianjiujitsu.com/
155	http-only	CA	National City	One Legacy Training Center - Jiu Jitsu, MMA, Muay Thai, Self Defense	http://onelegacytc.com/
156	http-only	CA	Newark	One World Jiu Jitsu	http://oneworldjiujitsu.com/
157	http-only	CA	North Highlands	Cassio Werneck Brazilian Jiu-Jitsu	http://www.cassiowerneck.com/
158	http-only	CA	North Hollywood	Hayastan MMA	http://www.gokor.com/
159	http-only	CA	North Hollywood	NoHo MMA	http://www.nohomma.com/
160	http-only	CA	Northridge	Checkmat Northridge Brazilian jiu jitsu	http://www.checkmatnorthridge.com/
161	http-only	CA	Oakland	10th Planet Jiu Jitsu Oakland	http://www.10thplanetoakland.com
162	http-only	CA	Oakland	Pacific Ring Sports	http://www.pacificringsports.com/
163	http-only	CA	Oakland	Six Blades Jiu Jitsu	http://www.oaklandbjj.com/
164	http-only	CA	Oakley	Big Break Jiu Jitsu	http://www.bigbreakbjj.com/
165	http-only	CA	Oceanside	Compound MMA & Fitness	http://www.thecompoundmma.com/
166	http-only	CA	Oceanside	EXCEL Jiu Jitsu MMA & Fitness	http://www.exceljiujitsu.com/
167	http-only	CA	Oceanside	Oceanside Jiu Jitsu	http://oceansidejiujitsu.com/
168	http-only	CA	Orange	10th Planet Jiu Jitsu Orange	http://www.10thplanetorangecounty.com/
169	http-only	CA	Orange	Point of Impact MMA	http://poimma.com/
170	http-only	CA	Oxnard	West Coast Jiu Jitsu & Muay	http://www.westcoastjiujitsu.com/
171	http-only	CA	Pacifica	Thrive Jiu Jitsu	http://www.thrivemartialarts.com
172	http-only	CA	Palmdale	SoCal Fight Factory	http://socalfightfactory.com/
173	http-only	CA	Pleasanton	Crispim BJJ	http://www.crispimbjj.com/
174	http-only	CA	Pleasanton	Guerrilla Jiu-Jitsu	http://www.guerrillajiujitsu.com/
175	http-only	CA	Rancho Cucamonga	10th Planet Rancho Cucamonga	http://10thplanetjjroute66.com
176	http-only	CA	Rancho Cucamonga	Millennia MMA Gym HQ Rancho Cucamonga	http://www.millenniamma.com/
177	http-only	CA	Rancho Mission Viejo	Evolve Checkmat Jiu Jitsu / Muay Thai Academy	http://www.joinevolve.com/
178	http-only	CA	Rancho Santa Margarita	Next Generation MMA	http://www.nextgenerationmma.com/
179	http-only	CA	Redondo Beach	Black House MMA	http://www.blackhouseredondo.com/
180	http-only	CA	Redwood City	148 Jiu-Jitsu Academy	http://www.the148collective.com/
181	http-only	CA	Riverside	Riverside MMA	http://mmariverside.com/
182	http-only	CA	Rocklin	Infinite Jiu-Jitsu	http://www.infinitejiujitsu.net/
183	http-only	CA	Sacramento	Sacramento Brazilian Jiu Jitsu Academy - Yemaso BJJ	http://www.yemasobjj.com/
184	http-only	CA	Sacramento	Sacramento Jiu Jitsu / Jiu-Jitsu Sacramento CA 95822	http://sacbjj.com/
185	http-only	CA	Salinas	Salinas Jiu Jitsu & Personal Training	http://www.salinasbjj.com/
186	http-only	CA	San Bernardino	Adrenaline MMA Gym	http://www.adrenalinefc.com/
187	http-only	CA	San Bernardino	Cobrinha Brazillian Jiu-Jitsu Academy (San Bernardino, California)	http://www.cobrinhabjjsanbernardino.com/
188	http-only	CA	San Clemente	Fight Strong MMA	http://www.scfightstrong.com/
189	http-only	CA	San Clemente	Guillobel BJJ	http://www.guillobelbjj.com/
190	http-only	CA	San Diego	Boxing Club	http://theboxingclub.net/
191	http-only	CA	San Diego	Clark Gracie Jiu Jitsu Academy	http://clarkgracie.com/
192	http-only	CA	San Diego	Fabio Santos BJJ	http://www.fabiojiujitsu.com/
193	http-only	CA	San Diego	Rodrigo Medeiros BJJ	http://rodrigomedeirosbjj.com/
194	http-only	CA	San Diego	The Stronghold JJ	http://thestrongholdsd.com/
195	http-only	CA	San Dimas	Gracie Jiu-Jitsu San Dimas	http://www.graciejiujitsusandimas.com/
196	http-only	CA	San Francisco	Bay Jiu-Jitsu	http://bayjiujitsu.com/
197	http-only	CA	San Francisco	Cesar Gracie Jiu Jitsu	http://graciefighter.com/locations/gracie-fighter-san-francisco/
198	http-only	CA	San Francisco	CS Jiu Jitsu Self Defense	http://www.csjiujitsu.com/
199	http-only	CA	San Francisco	El Niño Training Center	http://www.elninomma.com
200	http-only	CA	San Francisco	Evolve Training Center	http://www.evolvetrainingcenter.com
201	http-only	CA	San Francisco	Studio86 Jiu Jitsu	http://www.studio86bjj.com
202	http-only	CA	San Francisco	10th Planet Jiu Jitsu San Francisco	http://10thplanetjiujitsusf.com/
203	http-only	CA	San Jose	Caio Terra Academy	http://www.bjjsanjose.com/
204	http-only	CA	San Jose	Claudio Franca Brazilian Jiu-Jitsu	http://www.claudiofrancabjj.com/
205	http-only	CA	San Jose	Gloglo Brazilian Jiu-jitsu, Kickboxing & Fitness Academy	http://www.gloglobjj.com/
206	http-only	CA	San Jose	Ralph Gracie Jiu Jitsu - San Jose	http://www.ralphgraciesj.com/
207	http-only	CA	San Jose	Tribull MMA Center	http://tribullmma.typepad.com/my_weblog/
208	http-only	CA	San Lorenzo	San Lorenzo Brazilian Jiu Jitsu	http://www.sanlorenzobjj.com/
209	http-only	CA	San Luis Obispo	Paragon Brazilian Jiu Jitsu	http://paragonbjjslo.com
210	http-only	CA	San Marcos	San Diego Brazilian Jiu-Jitsu & Mixed Martial Arts	http://sdbjj.com/
211	http-only	CA	San Mateo	10th Planet San Mateo	http://www.10thplanetsm.com
212	http-only	CA	San Ramon	Warrior Brazilian Jiu Jitsu Academy	http://www.warrior-bjj.com/
213	http-only	CA	Santa Ana	10th Planet Jiu Jitsu Costa Mesa	http://10thplanetorangecounty.com/
214	http-only	CA	Santa Ana	Rocknroll Brazilian Jiu Jitsu & Fitness	http://www.rocknrollbjj.com
215	http-only	CA	Santa Ana	Tomacelli Academy: Brazilian Jiu-Jitsu & Mixed Martial Arts	http://www.tomacelliacademy.com/
216	http-only	CA	Santa Barbara	Gracie Barra BJJ	http://www.gbsantabarbara.com/
217	http-only	CA	Santa Clara	Ralph Gracie Jiu Jitsu - Santa Clara	http://www.ralphgraciesc.com/
218	http-only	CA	Santa Cruz	Kaijin MMA / West Cliff Jiu-Jitsu	http://kaijinmma.com/
219	http-only	CA	Santa Monica	MC Brazilian Jiu Jitsu Club	http://www.mcbrazilianjiujitsuclub.com/
220	http-only	CA	Santa Paula	West Coast Jiu-Jitsu	http://www.westcoastjiujitsu.com/martins.html
221	http-only	CA	Santee	Infinity Brazilian Jiu Jitsu	http://www.infinitybjj.com/
222	http-only	CA	Sherman Oaks	Chris Lisciandro’s Street Sports BJJ Club	http://www.brazilianjiujitsuclub.com/Welcome.html
223	http-only	CA	Sonora	Sonora MMA Academy	http://oakdalemma.com/
224	http-only	CA	Sunnyvale	UFC GYM Sunnyvale	http://www.ufcgym.com/sunnyvale
225	http-only	CA	Tarzana	Kaiju MMA & Fitness	http://kaiju-mma.com/
226	http-only	CA	Temecula	Carlson Gracie Wine Country Jiu Jitsu	http://www.temeculajiujitsu.com
227	http-only	CA	Temecula	Dan Henderson's Athletic Fitness Center - Formerly Team Quest	http://dhfitnesscenter.com/
228	http-only	CA	Torrance	Excellence School of Jiu-Jitsu South Bay	http://www.esjjsouthbay.com/
229	http-only	CA	Torrance	Gracie University Headquarters	http://www.gracie-torrance.com/
230	http-only	CA	Tracy	Charles Gracie Jiu-Jitsu Academy Tracy	http://www.gracietracy.com/
231	http-only	CA	Tracy	Open Mat Academy	http://openmatacademy.com/
232	http-only	CA	Turlock	Turlock Academy Of Jiu-Jitsu	http://www.turlockjiujitsu.com/
233	http-only	CA	Tustin	One Jiu Jitsu	http://www.onebjjfitness.com/
234	http-only	CA	Union City	Dragon's Den Kajukenbo Club	http://www.dragonsdenmma.com/
235	http-only	CA	Vacaville	Ralph Gracie Vacaville	http://ralphgracievacaville.com/
236	http-only	CA	Valencia	Big John Mccarthy's Ultimate Training Gym	http://www.bjmuta.com/
237	http-only	CA	Vallejo	Combat Fitness	http://combatfitness-rma.com/
238	http-only	CA	Valley Village	Fight Factory MMA	http://www.fightfactory.com/
239	http-only	CA	Visalia	Elite Team Visalia Bjj	http://www.facebook.com/EliteTeamVisaliaBJJ/
240	http-only	CA	Visalia	Kajupit MMA & Fitness	http://www.freewebs.com/kajupit/
241	http-only	CA	Walnut	Caique Jiu Jitsu Walnut Academy	http://www.cjjwalnut.com/
242	http-only	CA	Walnut	Sampa Brazilian Jiu Jitsu Walnut	http://sampabjj.com/
243	http-only	CA	Walnut Creek	10th Planet Walnut Creek	http://www.10thplanetwalnutcreek.com
244	http-only	CA	West Covina	Champions Fitness Brazilian Jiu-JItsu Muay-Thai & Boxing	http://championsbjj.com/
245	http-only	CA	Westlake Village	Bas Rutten's Elite MMA	http://www.elitemmagym.com/
246	http-only	CA	Whittier	Tillis Brazilian Jiu Jitsu	http://www.tillisbjj.com/
247	http-only	CA	Yucaipa	Eagle Brazilian Jiu Jitsu	http://www.eaglebjj.com/
248	http-only	CO	Alamosa	Grizzly MMA	http://www.grizzlymma.com
249	http-only	CO	Arvada	The Academy of Brazilian Jiujitsu	http://www.arvadajiujitsu.com
250	http-only	CO	Aurora	Gracie Barra Saddle Rock Jiu-Jitsu	http://www.gbsaddlerock.com
251	http-only	CO	Aurora	High Altitude Martial Arts	http://www.highaltitudema.com
252	http-only	CO	Aurora	Onyx Jiu Jitsu	http://www.onyxjiujitsu21.com
253	http-only	CO	Aurora	Way of Jiu Jitsu - Aurora	http://www.wayofjiujitsu.com
254	http-only	CO	Avon	Hybrid Nation Martial Arts	http://www.avonmartialarts.com
255	http-only	CO	Avon	Inyodo Martial Arts	http://inyodomartialarts.com
256	http-only	CO	Boulder	Wolchek Academy of Martial Arts	http://mywama.com
257	http-only	CO	Broomfield	Elemental Brazilian Jiu Jitsu	http://www.elementalbjj.com
258	http-only	CO	Broomfield	Full Circle Martial Arts	http://www.fullcirclemartialarts-colorado.com
259	http-only	CO	Broomfield	Limitless Martial Arts	http://www.limitlessmartialarts.co
260	http-only	CO	Broomfield	Stars Training Center	http://www.pancrase.us
261	http-only	CO	Broomfield	Zingano Brazilian Jiu Jitsu	http://www.zinganobjj.com
262	http-only	CO	Carbondale	Tribal Society BJJ	http://www.facebook.com/TribalSocietyBJJ
263	http-only	CO	Castle Rock	Fulcrum Jiu Jitsu Academy	http://fulcrumjiujitsuacademy.com
264	http-only	CO	Centennial	Black Tie Brazilian Jiu Jitsu - Colorado	http://blacktiebjjcolorado.com
265	http-only	CO	Colorado Springs	10th Planet Colorado Springs	http://10thplanetcoloradosprings.com
266	http-only	CO	Colorado Springs	Cies MMA	http://ciesmma.com
267	http-only	CO	Colorado Springs	DC Fighters USA	http://www.dcfightersusa.com
268	http-only	CO	Colorado Springs	DICTATE Tactical Training Center	http://streetmma.net
269	http-only	CO	Colorado Springs	Gracie Jiu-Jitsu Colorado Springs	http://www.gjj-cs.com
270	http-only	CO	Colorado Springs	Iron Forged Martial Arts	http://www.ironforgedmartialarts.com
271	http-only	CO	Colorado Springs	Mercs Jiu-jitsu MMA Fitness	http://www.mercsjiujitsu.com
272	http-only	CO	Colorado Springs	Pariah MMA and Fitness	http://www.pariahmma.com
273	http-only	CO	Colorado Springs	Prime Brazilian Jiu-Jitsu	http://www.primebjj.com
274	http-only	CO	Colorado Springs	Renzo Gracie Colorado	http://www.renzograciecolorado.com
275	http-only	CO	Colorado Springs	True Martial Arts Center	http://truemartialartscenter.com
276	http-only	CO	Colorado Springs	Victory MMA	http://www.coloradovictorymma.com
277	http-only	CO	Denver	Avenge Jiu Jitsu	http://avengejiujitsu.com
278	http-only	CO	Denver	Colorado Brazilian Jiu Jitsu Satori	http://www.jiujitsucolorado.com
279	http-only	CO	Denver	Dark Horse Combat Club	http://www.darkhorsecombatclub.com
280	http-only	CO	Denver	Denver Judo	http://www.denverjudo.com
281	http-only	CO	Denver	Logos Jiu Jitsu	http://logosjiujitsu.com
282	http-only	CO	Denver	Morning Star Jiu Jitsu	http://www.MorningStarJJ.com
283	http-only	CO	Denver	Red Dragon Jujitsu Club	http://jujitsudenver.com
284	http-only	CO	Denver	The Kompound Training Center	http://www.kompoundtrainingcenter.com
285	http-only	CO	Denver	Train. Fight. Win. MMA & Fitness	http://www.tfwmma.com
286	http-only	CO	Denver	Tri-Town Brazilian Jiu Jitsu	http://www.tritownbjjacademy.com
287	http-only	CO	Denver	Way of Jiu Jitsu Academy	http://www.wayofjiujitsu.com
288	http-only	CO	Eaton	Element Brazilian Jiu Jitsu	http://www.coelementbjj.com
289	http-only	CO	Englewood	Factory X Muay Thai / MMA / BJJ	http://www.factoryxmuaythai.com
290	http-only	CO	Erie	Motive Jiu-Jitsu Academy	http://www.motivejiujitsu.com
291	http-only	CO	Evergreen	Brazilian Top Team Evergreen	http://www.bttevergreen.com
292	http-only	CO	Fort Collins	McMahon Brazilian Jiu-Jitsu Academy	http://www.mcmahonbjj.com
293	http-only	CO	Fort Collins	Total Ryu Martial Arts	http://www.ftcollinsmartialarts.com
294	http-only	CO	Fort Collins	Trials Martial Arts & Fitness	http://trialsmma.com
295	http-only	CO	Frisco	Summit County Jiu Jitsu	http://summitcobjj.com
296	http-only	CO	Golden	Denver Grappling Club	http://grapplingzonekj.com
297	http-only	CO	Granby	Mountain Beast MMA & Fitness	http://www.mountainbeast.com
298	http-only	CO	Highlands Ranch	Competitive Edge Mixed Martial Arts of Highlands Ranch	http://www.ce-mma.com
299	http-only	CO	Lafayette	10th Planet Jiu Jitsu Boulder - Lafayette	http://www.10thplanetboulder.com
