verdict	id	region	name	url	note
OK	2171	AZ	Gracie Barra East Mesa Brazilian Jiu-Jitsu & Self-Defense	https://www.gbeastmesa.com/
OK	3401	NJ	Jiu Jitsu North Jersey / Otimo JJ	https://otimojj.com
OK	3015	MB	WAMMA Thompson	https://wamma.site/thompson
OK	4093	TX	Martial arts of Waco	https://martialartswaco.com/
OK	2429	CA	Oroville Jiu Jitsu Academy	https://orovillejiujitsu.com/
OK	2845	ID	North Idaho Jiu Jitsu	https://www.northidahojiujitsu.com
OK	2081	AR	Inferno Martial Arts Bentonville	https://myinfernofitness.com
OK	2771	IA	Elite Edge Gym Ankeny	https://eliteedgegym.com
OK	2328	BC	ZUMA Martial Arts	https://zuma.tv
OK	3851	QC	Gracie Barra Sainte-Anne-de-Bellevue	https://gbsainteanne.ca
OK	2341	CA	Bay Area Boxing and BJJ	https://www.bayareaboxing.net/
WRONG_BUSINESS	3075	MI	Metro Detroit Kudo	https://www.gkadojo.com/	Goshin & Kudo Academy dojo in Barry, Wales UK - not Michigan
OK	2697	GA	Team Octopus Chamblee	https://mmaatl.com/get-started/
OK	2220	AZ	Mako Brazilian Jiu-Jitsu Tucson	https://www.makobjj.com/
OK	2042	AL	Peak Martial Arts Dothan	https://pmadothan.com/classes/Brazilian-Jiu-Jitsu
OK	3669	ON	King Jiu Jitsu Vaughan	https://kingjiujitsuvaughan.com
OK	3892	RI	Renzo Gracie RI	https://www.renzogracieri.com
OK	3505	NY	Victory BJJ	https://victoryjj.com
OK	3021	MB	Gracie Jiu-Jitsu Winnipeg	https://graciejiujitsuwinnipeg.com
OK	2965	LA	Kimm's Institute of Self-Defense	https://www.kimmsinstitute.info/
OK	1973	AB	Dark Horse Martial Arts	https://darkhorsemartialarts.ca/
OK	2561	CT	Teixeira MMA & Fitness	https://www.teixeirammaandfitness.com/
OK	3279	NE	SIMS Dojo Nebraska City	https://learn.simsdojo.net
OK	3546	NY	Renzo Gracie Rockland	https://www.renzogracierockland.com
OK	2281	BC	Gracie Barra Port Coquitlam	https://gbportcoquitlam.com
OK	3514	NY	Renzo Gracie Brooklyn	https://renzograciebrooklynnyc.com
OK	2125	AR	Combat Concepts Academy	https://combatconceptsacademy.com
OK	2278	BC	North Vancouver Brazilian Jiu Jitsu	https://northvanbjj.com
OK	3706	ON	Mamute Martial Arts	https://mamutemaa.com
OK	3777	OR	Checkered Past MMA Gym	https://www.checkeredpastmma.com/
OK	2364	CA	Del Mar Jiu Jitsu Club	https://www.delmarjiujitsuclub.com
OK	4068	TX	Progresso Jiu Jitsu	https://progressojiujitsu.com/
OK	2531	CO	Wilson Bros. Grappling	https://www.wilsonbrosgrappling.com
OK	3591	NY	Training Zone NYC - Ozone Park	https://www.tznyc.com
OK	2331	CA	Alpine Jiu Jitsu	https://alpinebjjacademy.com
OK	3959	TN	Team Oxendine Mixed Martial Arts	https://www.teamoxendine.com
OK	2687	GA	Terra Guerra Jiu Jitsu	https://www.terraguerrajj.com/
OK	2446	CA	UFC GYM Rocklin	https://www.ufcgym.com/locations/rocklin/
EMPTY	3234	NC	Pure1 MMA & Muay Thai	https://www.facebook.com/thePure1mma/
OK	3789	PA	Tiger Schulmann's Mixed Martial Arts Colmar	https://tsk.com/locations/pa/colmar/
OK	3784	PA	Tiger Schulmann's Mixed Martial Arts Bethlehem	https://tsk.com/locations/pa/bethlehem/
OK	3523	NY	Tiger Schulmann's Martial Arts Greenpoint (Brooklyn) NY	https://tsk.com/locations/ny/brooklyn-greenpoint
OK	3543	NY	Tiger Schulmann's Martial Arts Manhasset NY	https://tsk.com/locations/ny/manhasset
OK	3584	NY	Tiger Schulmann's Martial Arts Bellerose (Queens) NY	https://tsk.com/locations/ny/bellerose
OK	3582	NY	Tiger Schulmann's Martial Arts Fresh Meadows (Queens) NY	https://tsk.com/locations/ny/queens-fresh-meadows
