id	risk	region	city	name	url
2328	https	BC	Victoria	ZUMA Martial Arts	https://zuma.tv
3851	https	QC	Montreal	Gracie Barra Sainte-Anne-de-Bellevue	https://gbsainteanne.ca
2341	https	CA	Belmont	Bay Area Boxing and BJJ	https://www.bayareaboxing.net/
3075	https	MI	Shelby Charter Township	Metro Detroit Kudo	https://www.gkadojo.com/
2697	https	GA	Chamblee	Team Octopus Chamblee	https://mmaatl.com/get-started/
2220	https	AZ	Tucson	Mako Brazilian Jiu-Jitsu Tucson	https://www.makobjj.com/
2042	https	AL	Dothan	Peak Martial Arts Dothan	https://pmadothan.com/classes/Brazilian-Jiu-Jitsu
3669	https	ON	Concord	King Jiu Jitsu Vaughan	https://kingjiujitsuvaughan.com
3892	https	RI	Smithfield	Renzo Gracie RI	https://www.renzogracieri.com
3505	https	NY	Albany	Victory BJJ	https://victoryjj.com
3021	https	MB	Winnipeg	Gracie Jiu-Jitsu Winnipeg	https://graciejiujitsuwinnipeg.com
2965	https	LA	Baton Rouge	Kimm's Institute of Self-Defense	https://www.kimmsinstitute.info/
1973	https	AB	Canmore	Dark Horse Martial Arts	https://darkhorsemartialarts.ca/
2561	https	CT	Bethel	Teixeira MMA & Fitness	https://www.teixeirammaandfitness.com/
3279	https	NE	Nebraska City	SIMS Dojo Nebraska City	https://learn.simsdojo.net
3546	https	NY	New City	Renzo Gracie Rockland	https://www.renzogracierockland.com
2281	https	BC	Port Coquitlam	Gracie Barra Port Coquitlam	https://gbportcoquitlam.com
3582	https	NY	Queens	Tiger Schulmann's Martial Arts Fresh Meadows (Queens) NY	https://tsk.com/locations/ny/queens-fresh-meadows
3514	https	NY	Brooklyn	Renzo Gracie Brooklyn	https://renzograciebrooklynnyc.com
2125	https	AR	Sherwood	Combat Concepts Academy	https://combatconceptsacademy.com
2278	https	BC	North Vancouver	North Vancouver Brazilian Jiu Jitsu	https://northvanbjj.com
3706	https	ON	Oshawa	Mamute Martial Arts	https://mamutemaa.com
3777	https	OR	Springfield	Checkered Past MMA Gym	https://www.checkeredpastmma.com/
2364	https	CA	Del Mar	Del Mar Jiu Jitsu Club	https://www.delmarjiujitsuclub.com
4068	https	TX	Plano	Progresso Jiu Jitsu	https://progressojiujitsu.com/
2531	https	CO	Colorado Springs	Wilson Bros. Grappling	https://www.wilsonbrosgrappling.com
3591	https	NY	Queens	Training Zone NYC - Ozone Park	https://www.tznyc.com
2331	https	CA	Alpine	Alpine Jiu Jitsu	https://alpinebjjacademy.com
3959	https	TN	Johnson City	Team Oxendine Mixed Martial Arts	https://www.teamoxendine.com
2687	https	GA	Augusta	Terra Guerra Jiu Jitsu	https://www.terraguerrajj.com/
2446	https	CA	Rocklin	UFC GYM Rocklin	https://www.ufcgym.com/locations/rocklin/
3234	https	NC	Durham	Pure1 MMA & Muay Thai	https://www.facebook.com/thePure1mma/
