id	risk	region	city	name	url
987	http-only	NY	Brooklyn	Chop & Chops MMA	http://www.chopandchopsmma.com
988	http-only	NY	Brooklyn	Renzo Gracie Bay Ridge	http://renzograciebayridge.com
989	http-only	NY	Buffalo	WNY MMA & Fitness	http://www.wnymma.com
990	http-only	NY	Deer Park	American Academy Of Self Defense	http://www.aaofsd.com
991	http-only	NY	Fresh Meadows	Progressive Martial Arts	http://www.progressivemartialarts.com
992	http-only	NY	Marcy	Next Level Athletic Performance	http://www.nxtleveltraining.com
993	http-only	NY	Nanuet	Rockland Brazilian Jiu-Jitsu	http://www.rocklandbjj.com
994	http-only	NY	New York	Evolution Muay Thai	http://evolutionmuaythai.com
995	http-only	NY	New York	Gotham Jiu Jitsu	http://www.gothamjiujitsu.com
996	http-only	NY	New York	Workshop NYC	http://www.workshop-nyc.com
997	http-only	NY	New York	Brazilian Jiu Jitsu of Washington Heights	http://bjjofwashingtonheights.com
998	http-only	NY	New York	Upper West Side Brazilian Jiu-Jitsu	http://www.uwskenshikai.com/bjj
999	http-only	NY	New York	NY Combat Club	http://www.nycombatclub.com
1000	http-only	NY	New York	Big Apple BJJ Open	http://bigapplebjjopen.com
1001	http-only	NY	New York	Church Street Boxing Gym	http://csboxinggym.com
1002	http-only	NY	New York	Five Points Academy	http://www.academyfivepoints.com
1003	http-only	NY	Queens	Mayo Kickboxing & MMA Academy	http://mayomma.com
1004	http-only	NY	Queens	At Jiu-Jitsu NYC	http://www.atjiujitsunyc.com
1005	http-only	NY	Queens	Lotus Jiu Jitsu Flushing	http://www.flushingjiujitsu.com
1006	http-only	NY	Queens	Butch's Boxing & MMA	http://www.ny-mma.com
1007	http-only	NY	Rochester	10th Planet Rochester	http://www.10thplanetjiujitsurochester.com
1008	http-only	NY	Rockville Centre	Alpha Omega MMA	http://www.alphaomegamma.com
1009	http-only	NY	Staten Island	Codella Brazilian Jiu Jitsu Academy	http://codellaacademy.com
1010	http-only	NY	Staten Island	Staten Island Brazilian Jiu-Jitsu/MMA	http://sibjjmma.com
1011	http-only	NY	Watertown	American Top Team Watertown	http://americantopteamwatertown.com
1012	http-only	NY	Webster	Shōgun Jiu Jitsu Academy	http://www.shogunma.com
1013	http-only	NY	Webster	Dark Arts Muay Thai and Brazilian Jiu Jitsu	http://darkartsroc.com
1014	http-only	NY	Whitestone	Renzo Gracie Whitestone	http://renzogracie-whitestone.com
1015	http-only	NY	Whitestone	East Coast United Queens Academy of Brazilian Jiu Jitsu	http://www.ecuqueensbjj.com
1016	http-only	NY	Woodside	Glory Mixed Martial Arts	http://www.glorymma.com
1017	http-only	OH	Akron	Gotham Gym/ Savage MMA and Fitness LLC	http://gothamgym.gymmasteronline.com/
1018	http-only	OH	Akron	Zahand's Martial Arts	http://www.zahands.com/
1019	http-only	OH	Alliance	Next Level Martial Arts Alliance	http://www.mountunionbjj.com/
1020	http-only	OH	Amelia	G-Force MMA	http://gforcemma.com/
1021	http-only	OH	Austinburg	Consecution Jiu-Jitsu	http://consecutionjiujitsu.com/
1022	http-only	OH	Austintown	Next Level Martial Arts Academy	http://youngstownmartialarts.com/
1023	http-only	OH	Beavercreek	Dayton Mixed Martial Arts Academy	http://www.daytonmma.com/
1024	http-only	OH	Bedford Heights	Rising Dragon Mixed Martial Arts & Fitness	http://risingdragonmma.com/
1025	http-only	OH	Big Prairie	Jujitsu School Of Self Defense	http://jujitsuschool.net/
1026	http-only	OH	Blue Ash	Gracie Cincinnati Jiu-Jitsu	http://graciecincinnati.com/
1027	http-only	OH	Boardman	Brazilian Jiu-Jitsu & Self Defense Academy	http://youngstownjiujitsu.com/
1028	http-only	OH	Brook Park	1-Up BJJ/Team Chard West (inside Old School Iron Gym)	http://www.1upjiujitsu.com/
1029	http-only	OH	Canfield	Mario Sperry Jiu-Jitsu of Ohio	http://www.msjjo.com/
1030	http-only	OH	Canton	Sabatino MMA and Fitness	http://facebook.com/sabatinomma
1031	http-only	OH	Centerville	Brown Institute	http://www.browninstitute.com/
1032	http-only	OH	Cincinnati	Club MMA: Mixed Martial Arts	http://www.club-mma.com/
1033	http-only	OH	Cincinnati	Powell MMA and Fitness (Jiu Jitsu, Kickboxing, Wrestling)	http://powellmmaandfitness.com/
1034	http-only	OH	Cincinnati	US Martial Arts Academy	http://usmartialartsacademy.com/
1035	http-only	OH	Cincinnati	Vision Fitness & MMA	http://www.visionmma.com/
1036	http-only	OH	Circleville	RoundTown Brazilian Jiu-Jitsu Academy	http://www.roundtownjiujitsu.com/
1037	http-only	OH	Cleveland	Hurricane Jiu Jitsu	http://www.hurricanejj.com/
1038	http-only	OH	Cleveland	Revolution Fight and Fitness	http://revolutionfightandfitness.com/
1039	http-only	OH	Cleveland Heights	Izzah Combat Sports & Fitness Eastside Brasa Bjj	http://www.izzahsports.com/
1040	http-only	OH	Columbus	Buckeye Mixed Martial Arts & Fitness	http://www.buckeyemma.com/
1041	http-only	OH	Columbus	Mat Lab Brazilian JiuJitsu	http://matlabbjj.com/
1042	http-only	OH	Columbus	Relson Gracie Jiu-Jitsu Columbus	http://www.gracieohio.com/
1043	http-only	OH	Columbus	The Technician Dojo	http://www.thetechniciandojo.com
1044	http-only	OH	Cortland	Leverage Brazilian Jiu-Jitsu	http://www.leveragebjjohio.com/
1045	http-only	OH	Cuyahoga Falls	Top Level Martial Arts	http://www.toplevelmartialarts.com/
1046	http-only	OH	Dayton	Ohio Budokan Martial Arts	http://www.ohiobudokan.org/
1047	http-only	OH	Dayton	S&G Brazilian Jiu Jitsu	http://www.sgbjj.com/
1048	http-only	OH	Dayton	Soma Gracie Brazilian Jiu-Jitsu of Dayton	http://www.somajj.com/
1049	http-only	OH	Dayton	TAMA Family Martial Arts	http://tamamartialarts.com/
1050	http-only	OH	Dayton	Tenbears Martial Arts Academy	http://www.tenbearsmma.com/
1051	http-only	OH	Dayton	The Dirty Gym	http://thedirtygym.com/
1052	http-only	OH	Delaware	Summit Martial Arts	http://summitmartialartsacademy.com/
1053	http-only	OH	Dublin	Super System BJJ	http://supersystembjj.com
1054	http-only	OH	Fairlawn	True Art Jiu Jitsu	http://www.trueartbjj.com/
1055	http-only	OH	Fairview Park	Black Lotus Brazilian Jiu Jitsu Academy	http://www.blacklotusbjja.com/
1056	http-only	OH	Gahanna	Ruffhouse Jiu Jitsu Columbus	http://ruffhousecolumbus.com/
1057	http-only	OH	Grove City	Columbus MMA	http://www.columbusmma.com/
1058	http-only	OH	Hamilton	Legacy Martial Arts Academy	http://www.legacy-ohio.com/
1059	http-only	OH	Hartville	Waterhouse Brazilian Jiu-Jitsu Academy	http://www.waterhousebjj.com/
1060	http-only	OH	Heath	Delta Team Jiu Jitsu	http://deltagrapplingacademy.com/
1061	http-only	OH	Hilliard	Integrated Combative Arts Academy	http://www.icaacademy.com/
1062	http-only	OH	Lewis Center	Immortal Martial Arts Center	http://www.immortalmartialartscenter.com/
1063	http-only	OH	Lewis Center	Team Chitwood Martial Arts & Fitness Lewis Center OH	http://www.teamchitwood.com/
1064	http-only	OH	Lima	Lima's Total Revolution Training Facility	http://trmartialarts.com/
1065	http-only	OH	Massillon	Ground Zero MMA	http://groundzeromma.com/
1066	http-only	OH	Maumee	Ohio Martial Arts	http://ohiomartialarts.com/
1067	http-only	OH	Mayfield Heights	Mayfield Karate & Minna Jiu Jitsu	http://themayfieldacademy.com/
1068	http-only	OH	Medina	Combat CFMA - Functional Martial Arts	http://combatcfma.com/
1069	http-only	OH	Mentor	Griffonrawl MMA	http://www.ohio-mma.com/
1070	http-only	OH	Morristown	Bullpen Fight Club Morristown OH	http://bullpenfightclub.com/
1071	http-only	OH	Newark	Impact Family Martial Arts Newark	http://www.impactdojo.com/
1072	http-only	OH	Newark	VO2 Fitness (BJJ by Delta Grappling Academy)	http://vo2fitnessnewark.com/
1073	http-only	OH	North Canton	Hill Jiu Jitsu Academy	http://hilljiujitsuacademy.com/
1074	http-only	OH	Orwell	Gracie Orwell Jiu Jitsu Academy	http://www.gracieorwell.com/
1075	http-only	OH	Ostrander	4Point Base BJJ	http://www.4pointbase.com/
1076	http-only	OH	Reynoldsburg	Columbus Brazilian Jiu-Jitsu	http://www.columbusbjj.com/
1077	http-only	OH	Reynoldsburg	Ohio Combat Sports Academy	http://www.ohiocombatacademy.com/
1078	http-only	OH	St Clairsville	Edge Fitness Studio	http://www.theedgefit.com/
1079	http-only	OH	Toledo	North American Martial Arts Institute	http://namai.us/
1080	http-only	OH	Toledo	Ohio Brasa/Deon Thompson Brazilian Jiu Jitsu	http://ohiobrasajiujitsu.com/
1081	http-only	OH	Toledo	Rudo Jiu-Jitsu	http://rudojiujitsu.com/
1082	http-only	OH	Toledo	Toledo Jiu Jitsu Center	http://toledojiujitsu.com/
1083	http-only	OH	Walton Hills	Team Chard BJJ	http://ohiobjjc.com/
1084	http-only	OH	Warren	Team Bundy Gracie Jiu-Jitsu	http://teambundymma.com/
1085	http-only	OH	Warrensville Heights	Ground Up Brazilian Jiu-Jitsu	http://mpcle.com/class/ground-up-bjj/
1086	http-only	OH	West Chester	Sacan Martial Arts	http://sacanmartialarts.com/
1087	http-only	OH	West Chester Township	Meyer Martial Arts	http://www.meyermartialarts.com/
1088	http-only	OH	Willoughby	Relson Gracie Jiu-Jitsu Cleveland	http://www.graciecleveland.com/
