id	risk	region	city	name	url
777	http-only	NC	Asheville	Open Source Jiu-Jitsu	http://osbjj.net/
778	http-only	NC	Burlington	CJJF North Carolina	http://www.cjjfnorthcarolina.com/
779	http-only	NC	Burlington	Gracie Burlington Jiu Jitsu	http://www.gracieburlington.com/
780	http-only	NC	Cary	G13 Brazilian Jiu Jitsu HQ US	http://g13bjj.us/hq/
781	http-only	NC	Cary	Ancient Arts Family Karate and Ju-Jitsu Academy	http://www.aaafamilykarate.com/
782	http-only	NC	Chapel Hill	Chapel Hill Quest Martial Arts	http://chquestcenter.com/
783	http-only	NC	Chapel Hill	Beacon Mixed Martial Arts	http://chapelhillmma.com/
784	http-only	NC	Charlotte	Leadership Martial Arts	http://www.leadershipma.com/
785	http-only	NC	Charlotte	Arte Suave Jiujitsu Academy	http://www.artesuavejiujitsuacademy.com/
786	http-only	NC	Charlotte	SMA Academy Martial Arts	http://smamartialarts.com/
787	http-only	NC	Charlotte	ECF Martial Arts & Fitness / Brazilian Top Team BTT Charlotte	http://www.eastcoastfighter.com
788	http-only	NC	Charlotte	Atos Jiu Jitsu of Charlotte	http://martialartscharlottenc.com/
789	http-only	NC	Clayton	Chuva Brazilian Jiu Jitsu	http://chuvabjj.com/
790	http-only	NC	Clayton	TFTC Academy BJJ and Kickboxing	http://www.tftcacademy.com/
791	http-only	NC	Concord	Fight To Win Brazilian Jiu Jitsu Concord	http://www.ftwbjjacademy.com
792	http-only	NC	Cornelius	Champions Judo	http://www.championsjudo.com
793	http-only	NC	Denver	Fight to Win Lake Norman	http://www.ftwlkn.com
794	http-only	NC	Durham	Bull City Brazilian Jiu Jitsu	http://bullcitybjj.com/
795	http-only	NC	Durham	Elevate MMA Academy	http://www.elevatemmaacademy.com/
796	http-only	NC	Durham	Gracie Jiu Jitsu Durham	http://www.graciejiujitsudurham.com/
797	http-only	NC	Durham	TKF MMA	http://www.tkfmma.com/
798	http-only	NC	Durham	Saunders Brazilian Jiu-Jitsu	http://www.saundersbjj.com/
799	http-only	NC	East Flat Rock	CTA BJJ MMA	http://www.ctabjjmma.com/
800	http-only	NC	Elizabeth City	Team Luiz Palhares Gracie Jiu-Jitsu	http://www.tinsleyfamilymartialarts.com/
801	http-only	NC	Fayetteville	Cornerstone Brazilian Jiu Jitsu	http://www.cornerstonebjj.com/
802	http-only	NC	Forest City	Fusion Jiu Jitsu	http://fusionjiujitsu.com/
803	http-only	NC	Goldsboro	Marshall's MMA - American Brutality Fight Team	http://graciegoldsboro.com/
804	http-only	NC	Greensboro	Octagon MMA & Krav Maga	http://www.octagongymgso.com/
805	http-only	NC	Greensboro	GB Greensboro	http://greensborojiujitsu.com/
806	http-only	NC	Greenville	All-American Martial Arts Academy	http://www.groundgrappling.com/
807	http-only	NC	Harrisburg	Royce Gracie Jiu Jitsu Network of Charlotte	http://graciecharlotte.com
808	http-only	NC	Hickory	Fenix Jiu Jitsu	http://www.fenixjiujitsu.com/
809	http-only	NC	High Point	BJJ High Point (at Tiger Rock Martial Arts)	http://www.bjjhighpoint.com/
810	http-only	NC	High Point	Battle Born BJJ and MMA	http://www.battlebornbjjandmma.com/
811	http-only	NC	High Point	Edge Fitness and Combat Arts	http://www.edgefitnessllc.com/
812	http-only	NC	High Point	Evolution Fight Academy	http://www.evolutionfightacademy.com/
813	http-only	NC	Holly Springs	36 Chambers Martial Arts and Fitness	http://36chambersnc.com/
814	http-only	NC	Hubert	CXBJJ Academy	http://www.cxbjjnc.com/
815	http-only	NC	Indian Trail	Union Martial Arts	http://unionmartialarts.com
816	http-only	NC	Indian Trail	Art of Motion Jiu Jitsu	http://www.aomjj.com/
817	http-only	NC	Indian Trail	4M Fitness Indian Trail	http://www.4mfit.com
818	http-only	NC	Kannapolis	Honest Grappling Company	http://www.honestgrappling.com
819	http-only	NC	Knightdale	Team Raines Brazilian Jiu-Jitsu	http://www.facebook.com/teamrainesbjj
820	http-only	NC	Lowell	BodyShot Combat & Fitness	http://www.bodyshotcc.com/
821	http-only	NC	Matthews	Hayastan MMA Charlotte	http://www.hayastanmma.com/
822	http-only	NC	Matthews	Satsuma Jiu Jitsu	http://www.satsumaspiders.com
823	http-only	NC	Monroe	Gracie Jiu-Jitsu Monroe	http://www.graciejiujitsumonroe.com
824	http-only	NC	Monroe	Zen Jiu-Jitsu & Fitness	http://zenjiujitsucharlotte.com
825	http-only	NC	Mooresville	Gracie Lake Norman Brazilian Jiu-Jitsu	http://www.gracielakenorman.com/
826	http-only	NC	New Bern	Walters Brazilian Jiu-Jitsu	http://www.waltersjiujitsu.com/
827	http-only	NC	Pineville	Top Martial Arts and Fitness	http://tmacharlotte.com
828	http-only	NC	Raleigh	Fight Flow Academy	http://fightflowmma.com/
829	http-only	NC	Raleigh	Raleigh Institute of Martial Arts	http://4kickbox.com/
830	http-only	NC	Rocky Mount	Gustavo Machado Brazilian Jiu-Jitsu Rocky Mount	http://www.gmbjjrm.com/
831	http-only	NC	Sanford	GB Sanford	http://www.aresbjjsanford.com/
832	http-only	NC	Sneads Ferry	Groundstone Brazilian Jiu Jitsu	http://www.groundstonebjj.com/
833	http-only	NC	Southern Pines	Martial Arts Academy of Southern Pines	http://www.maaspi.com/
834	http-only	NC	Thomasville	School of Fighting Arts	http://www.schooloffightingarts.com/
835	http-only	NC	Wake Forest	Pendergrass BJJ Academy	http://www.bjjnc.com/
836	http-only	NC	Wake Forest	Inmortales MMA, Self Defense & Fitness	http://www.inmortalesmma.com/
837	http-only	NC	Waxhaw	BC Kickboxing & BJJ	http://www.bckickboxingbjj.com/
838	http-only	NC	Waynesville	Basulto Academy Of Defense	http://www.wncbjj.com/
839	http-only	NC	Wilmington	Brunson's MMA & Fitness	http://brunsonsmmaandfitness.com/
840	http-only	NC	Winston-Salem	R&D Academy of Self Defense (Gracie Humaita WSNC & Nito Judo Club)	http://myrdacademy.com/
