verdict	id	region	name	url	note
OK	1381	TX	Global Martial Arts	http://www.teamglobalmma.com	BJJ, wrestling, taekwondo classes
OK	1382	TX	WAR Training Center	http://www.wartrainingcenter.com	MMA/wrestling/jiu-jitsu gym, Tomball address
OK	1383	TX	Ralph Gracie Jiu-Jitsu Waco Texas	http://ralphgracietexas.com/	BJJ academy, Waco, full schedule
OK	1384	TX	Select Jiu Jitsu Academy	http://www.selectjiujitsu.com/	BJJ and Muay Thai, Waco
OK	1385	TX	Fighteria Academy	http://www.fighteriatx.com/	Redirects to fighteriaacademy.com, Wimberley address
OK	1386	VA	Caio Terra Academy - Alexandria BJJ	http://www.alexandriabjj.com	BJJ academy, Alexandria VA address
OK	1387	VA	High Noon BJJ & Fitness	http://highnoonbjj.com	BJJ, judo, wrestling, Alexandria
OK	1388	VA	King Khong MMA	http://kingkhong.com	MMA/BJJ/Muay Thai, Springfield VA address
OK	1389	VA	Testudo BJJ Judo	http://testudobjj.com	BJJ/judo school, Del Ray Alexandria address
OK	1390	VA	Lotus Thai Boxing and BJJ	http://lotusthaiboxing.com	Muay Thai gym, Annandale, lists Jiu-Jitsu
OK	1391	VA	Capitol Combat Sports	http://capitolcombatsports.blogspot.com	Real BJJ/MMA club blog, dormant since 2014
OK	1392	VA	Darcio Lira Jiu Jitsu	http://darciolirajjdcva.squarespace.com	School's own site, Fredericksburg and DC
OK	1393	VA	District Martial Arts	http://www.districtmartialarts.com	BJJ, wrestling, MMA, Arlington address
OK	1394	VA	Kogaion Academy Brazilian Jiu-Jitsu & Judo	http://www.kogaionacademy.com/	BJJ and judo academy, Arlington, schedule
OK	1395	VA	Leo Dalla Martial Arts Arlington at One Life Fitness Ballston	http://leodalla.com/	BJJ school, Ballston OneLife location listed
OK	1396	VA	Pentagon Mixed Martial Arts	http://www.pentagonmma.com/	Muay Thai and BJJ, Arlington
OK	1397	VA	Revolution BJJ Ashland LLC	http://www.revolutionbjjashland.com/	BJJ and Muay Thai academy, schedule
OK	1398	VA	MiKiDo	http://www.mikido.com	MMA center, Bailey's Crossroads, grappling programs
OK	1399	VA	Team Mannon BJJ	http://teammannonbjj.com/	BJJ academy, Blacksburg, class schedule
OK	1400	VA	Bristol Jiu Jitsu	http://bristoljiujitsu.com/	Redirects to .net, same Bristol school
OK	1401	VA	Stryker Martial Arts / Carlos Machado Jiu-Jitsu Bristol	http://strykermaa.com/	Kempo and BJJ academy, Bristol VA
OK	1402	VA	Centreville Brazilian Jiu Jitsu	http://www.centrevillebjj.com/	BJJ and judo, Centreville address
OK	1403	VA	Dimitri Chrisos Jiu Jitsu Academy	http://dc-bjj.com/	BJJ academy, Chantilly, schedule and pricing
OK	1404	VA	Charlottesville Brazilian Jiu-Jitsu	http://www.cvillebjj.com/	BJJ gym, downtown Charlottesville, active programs
OK	1405	VA	Tidewater Academy Chesapeake	http://tidewaterbjj.com/	BJJ academy, Chesapeake and Virginia Beach
OK	1406	VA	Virginia TaeKwonDo & Jiu-Jitsu Academy	http://www.virginiatkd.com/	TKD plus Gracie BJJ, Chesapeake
OK	1407	VA	Tech MMA & Fitness Academy	http://techmmaacademy.com/	BJJ, wrestling, MMA, Christiansburg
OK	1408	VA	Yamasaki BJJ Culpeper	http://www.culpepermartialarts.com/	Rebranded Mt. Kim Culpeper, BJJ/TKD/MMA
HIJACK	1409	VA	Comet BJJ	http://cometmma.com/	Vietnamese Sunwin casino gambling portal
OK	1410	VA	Kaizen MMA Fairfax	http://www.kzmma.com/	Multi-location NoVA school, Fairfax listed
OK	1411	VA	OSA Martial Arts	http://www.emafairfax.com/	Redirects to OSA, judo/hapkido, Fairfax
OK	1412	VA	Fifty/50 Martial Arts Academy	http://5050bjj.com	BJJ, judo, wrestling, Falls Church
OK	1413	VA	Kaizen MMA Falls Church	http://www.kzmma.com/	Falls Church HQ listed, full schedule
OK	1414	VA	Darcio Lira Brazilian Jiu Jitsu	http://www.darciolirajjdcva.com/	BJJ academy, Fredericksburg address, classes
EMPTY	1415	VA	DCB MMA & Athletic Training	http://www.dcbmma.com/	Zero-byte response, no body returned
OK	1416	VA	Enlisted Nine Fight Company - Virginia	http://www.e9fcva.com/	Redirects e9fc.com, Fredericksburg BJJ/MMA
EMPTY	1417	VA	Cheeseman Martial Arts Brazilian Jiu Jitsu	http://cheesemanmartialarts.net/	Zero-byte response, no body returned
OK	1418	VA	Five Crow Martial Arts & Fitness	http://fivecrow.com	Hampton gym, grappling/BJJ/judo programs
OK	1419	VA	New World Academy	http://newworldacademybjj.com	BJJ and Muay Thai, Newport News
OK	1420	VA	Battlefield Jiu Jitsu	http://www.battlefieldjiujitsu.com/	Haymarket BJJ school, programs and schedule
OK	1421	VA	Pedro Sauer Academy: One Spirit Martial Arts	http://www.virginiabjj.com/	Gracie Jiu-Jitsu, Herndon HQ, dated content
WRONG_BUSINESS	1422	VA	Odyssey MMA	http://www.odysseymma.com/	Odyssey MMA of South Amboy, NJ
OK	1423	VA	Shannon Arts Jiu-Jitsu & Wrestling Front Royal	http://www.shannonajj.com/	No-gi jiu-jitsu, Linden VA, schedule
EMPTY	1424	VA	Jamerson YMCA Martial Arts: Brazilian Jiu-Jitsu & Kempo Karate	http://lynchburgkempobjj.com/	Zero-byte response, no body returned
OK	1425	VA	Nomad JiuJitsu	http://nomadjitsu.com/	BJJ academy, kids classes, pricing
OK	1426	VA	The Edge Martial Arts and Tumbling	http://theedgeforlife.com/	Gracie jiu-jitsu and Muay Thai, Lynchburg
OK	1427	VA	BOA BJJ Academy	http://boabjj.com/	BJJ, judo, Muay Thai, Mechanicsville
OK	1428	VA	804 Jiu-Jitsu / Team Passos	http://www.804jiu-jitsu.com/	BJJ academy, Midlothian, full schedule
OK	1429	VA	Apex Jiu Jitsu	http://apexjiujitsuva.com/	BJJ academy, Midlothian, live schedule
OK	1430	VA	East Wind Academy of Martial Arts	http://www.eastwindacademy.com/	MMA/JKD with submission wrestling, Newport News
OK	1431	VA	Clayton Phillips Jiu Jitsu	http://norfolkjiujitsu.com	BJJ academy, Ghent Norfolk address
EMPTY	1432	VA	Gustavo Machado Norfolk	http://www.gustavomachadonorfolk.com	Resolves, zero-byte response, no body
OK	1433	VA	Norfolk Karate Academy / Gracie Jiu Jitsu Norfolk	http://www.norfolkkarate.com/	Rebrand to Gracie Jiu-Jitsu Norfolk
OK	1434	VA	The House of Muay Thai	http://thehouseofmuaythai.com/	Muay Thai plus BJJ and grappling
OK	1435	VA	Yamasaki Academy Springfield	http://www.yamasakispringfield.com/	BJJ, judo, Muay Thai, Springfield
OK	1436	VA	Universal General Mixed Martial Arts	http://www.ugmma.com/	MMA with BJJ, Portsmouth VA
OK	1437	VA	Justin Lough Brazilian Jiu Jitsu	http://www.jloughbjj.com/	BJJ academy, Purcellville address listed
OK	1438	VA	Kaizen MMA Purcellville	http://www.kzmma.com/	MMA/BJJ chain, Purcellville location listed
OK	1439	VA	Hybrid Martial Arts Center	http://www.hybridroanoke.com/	BJJ, judo, Muay Thai, downtown Roanoke
OK	1440	VA	Arte Suave Jiu-Jitsu	http://www.artesuave-bjj.com/	BJJ academy, Springfield VA address
WRONG_BUSINESS	1441	VA	Disciple MMA Academy	http://www.disciplemmaacademy.com/	All locations now Greensboro/Burlington, North Carolina
OK	1442	VA	Good2Go MMA	http://linktr.ee/good2go_mma	Linktree renders, links Strasburg VA gym
PARKED	1443	VA	American Fight Club	http://afcva.com/	HugeDomains for-sale lander
EMPTY	1444	VA	David Jacobs BJJ Academy	http://www.therockbjj.com	Resolves, zero-byte response, no body
OK	1445	VA	Kaizen MMA Vienna	http://www.kzmma.com/	MMA/BJJ gym, Vienna location listed
OK	1446	VA	Grappling Sports	http://grapplingsports.com/	Modern Gladiator sambo/BJJ academy, Vinton
OK	1447	VA	Coastal Brazilian Jiu Jitsu	http://www.coastalbjj.com/	BJJ and Muay Thai, full schedule
OK	1448	VA	Diego Bispo Academy	http://diegobispoacademy.com/	BJJ academy, Virginia Beach, full schedule
OK	1449	VA	Eastern Academy of Mixed Martial Arts	http://www.easternacademy.com	MMA/jiu-jitsu school, Virginia Beach
OK	1450	VA	Element Academy of Jiu-Jitsu	http://www.elementbjj.com/	BJJ and Muay Thai, Virginia Beach
OK	1451	VA	Leo Dalla Martial Arts	http://leodalla.com/	BJJ academy, Woodbridge and Arlington
OK	1452	VA	Trident Academy MMA	http://www.tridentmartialarts.com/	MMA/BJJ school, Woodbridge, full schedule
OK	1453	VA	Ribeiro Jiu-Jitsu	http://www.ribeirojiujitsuyorktown.com	Rebranded Six Blades Yorktown, same town
OK	1454	WV	Ground Zero BJJ Bridgeport	http://www.groundzerobjjbridgeport.com	BJJ academy, adult and kids classes
OK	1455	WV	Team Junqueira Brazilian Jiu Jitsu	http://teamrjbjj.com	BJJ academy, Morgantown, full schedule
OK	1456	DC	BETA Academy	betaacademy.com	BJJ, Muay Thai, MMA, two locations
OK	1457	DC	Estilo Jiu Jitsu	estilojiujitsu.com	BJJ school, Washington DC, full schedule
OK	1458	DC	Underworld BJJ DC	underworlddc.com	BJJ academy, H Street NE
OK	1459	DE	Kaizen Jiu-Jitsu Academy	kaizen-jiu-jitsu.com	BJJ, Muay Thai, youth MMA, Dover
OK	1463	DE	Bayside Athletics	baysideathleticsde.com	Gymnastics gym with youth/adult BJJ, Milford
