id	risk	region	city	name	url
279	http-only	CO	Denver	Dark Horse Combat Club	http://www.darkhorsecombatclub.com
280	http-only	CO	Denver	Denver Judo	http://www.denverjudo.com
281	http-only	CO	Denver	Logos Jiu Jitsu	http://logosjiujitsu.com
282	http-only	CO	Denver	Morning Star Jiu Jitsu	http://www.MorningStarJJ.com
283	http-only	CO	Denver	Red Dragon Jujitsu Club	http://jujitsudenver.com
284	http-only	CO	Denver	The Kompound Training Center	http://www.kompoundtrainingcenter.com
285	http-only	CO	Denver	Train. Fight. Win. MMA & Fitness	http://www.tfwmma.com
286	http-only	CO	Denver	Tri-Town Brazilian Jiu Jitsu	http://www.tritownbjjacademy.com
287	http-only	CO	Denver	Way of Jiu Jitsu Academy	http://www.wayofjiujitsu.com
288	http-only	CO	Eaton	Element Brazilian Jiu Jitsu	http://www.coelementbjj.com
289	http-only	CO	Englewood	Factory X Muay Thai / MMA / BJJ	http://www.factoryxmuaythai.com
290	http-only	CO	Erie	Motive Jiu-Jitsu Academy	http://www.motivejiujitsu.com
291	http-only	CO	Evergreen	Brazilian Top Team Evergreen	http://www.bttevergreen.com
292	http-only	CO	Fort Collins	McMahon Brazilian Jiu-Jitsu Academy	http://www.mcmahonbjj.com
293	http-only	CO	Fort Collins	Total Ryu Martial Arts	http://www.ftcollinsmartialarts.com
294	http-only	CO	Fort Collins	Trials Martial Arts & Fitness	http://trialsmma.com
295	http-only	CO	Frisco	Summit County Jiu Jitsu	http://summitcobjj.com
296	http-only	CO	Golden	Denver Grappling Club	http://grapplingzonekj.com
297	http-only	CO	Granby	Mountain Beast MMA & Fitness	http://www.mountainbeast.com
298	http-only	CO	Highlands Ranch	Competitive Edge Mixed Martial Arts of Highlands Ranch	http://www.ce-mma.com
299	http-only	CO	Lafayette	10th Planet Jiu Jitsu Boulder - Lafayette	http://www.10thplanetboulder.com
300	http-only	CO	Lakewood	Imperial Jiu Jitsu / Kickboxing	http://imperialjiujitsu.com
301	http-only	CO	Lakewood	Peak Kickboxing & Jiu-Jitsu	http://peakmartialartsdenver.com
302	http-only	CO	Lakewood	Seo's Martial Arts	http://www.seosmartialartsacademy.com
303	http-only	CO	Lakewood	The Sanctuary Brazilian JiuJitsu and Fitness	http://www.thesanctuarybjjandfitness.com
304	http-only	CO	Littleton	Gracie Judo Club	http://www.graciejudoclub.com
305	http-only	CO	Littleton	Kompound Training Center	http://kompoundtrainingcenter.com
306	http-only	CO	Lone Tree	UFC GYM Lone Tree	http://ufcgym.com
307	http-only	CO	Longmont	Dark Horse Brazilian Jiu Jitsu	http://bjjdarkhorse.com
308	http-only	CO	Loveland	Infinite Jiu-Jitsu Academy	http://www.infinitejiujitsuloveland.com
309	http-only	CO	Montrose	Agoge Jiu Jitsu	http://agogejiujitsu.com
310	http-only	CO	Montrose	Montrose Brazilian Jiu-Jitsu	http://www.montrosebjj.com
311	http-only	CO	Monument	The Academy of Martial Arts - Monument Jiu-Jitsu	http://monumentjiujitsu.com
312	http-only	CO	Parker	10th Planet DSU Parker	http://www.10thplanetparker.com
313	http-only	CO	Parker	5280 Martial Arts	http://www.5280ma.com
314	http-only	CO	Parker	Kurusan Jiu-Jitsu & Kickboxing	http://www.kurusan.com
315	http-only	CO	Parker	Otomi Martial Arts	http://www.otomimartialarts.com
316	http-only	CO	Parker	Zenith Authentic Brazilian Jiu-Jitsu	http://www.authenticbjj.com
317	http-only	CO	Westminster	DCO MMA & Fitness	http://dcommafitness.com
318	http-only	CO	Westminster	Rebellion Self Defense & GJJ	http://rebellionselfdefensegjj.com
319	http-only	CO	Wheat Ridge	ETHOS Colorado	http://ethoscolorado.com
320	http-only	CO	Wheat Ridge	10th Planet Jiu Jitsu Denver	http://www.10thplanetdenver.com/
321	http-only	CT	Ansonia	Casa of Jiu Jitsu	http://www.casabjj.com/
322	http-only	CT	Baltic	Shetucket Valley Judo and Sambo	http://www.judoct.com/
323	http-only	CT	Berlin	Relson Gracie Jiu-Jitsu Academy	http://www.relsongraciejjct.com/
324	http-only	CT	Bridgeport	Cruvinel Brothers Mixed Martial Arts Academy	http://cruvinelbros.com/
325	http-only	CT	Bridgeport	Marcelo Garcia Jiu-Jitsu Association Connecticut	http://www.mgctbjj.com/
326	http-only	CT	Bristol	Ascension Athletics - Mixed Martial Arts & BJJ	http://www.ascensionathleticsct.com/
327	http-only	CT	Cos Cob	Greenwich Jiu Jitsu	http://greenwichjiujitsu.com/
328	http-only	CT	Cromwell	Jiu-Jitsu And Strength Academy	http://www.jiujitsuct.com/
329	http-only	CT	Danbury	American Top Team Connecticut BJJ, MMA, Muay Thai Danbury, CT	http://www.americantopteamdanbury.com/
330	http-only	CT	Enfield	Northeast Elite Wrestling Center	http://northeastelitewrestling.com/
331	http-only	CT	Fairfield	Connecticut Martial Arts Training Center	http://ctmma.com/
332	http-only	CT	Fairfield	Fit Club BJJ	http://www.fitclubct.com/
333	http-only	CT	Fairfield	Hammer Jiu Jitsu	http://hammerbjj.com/
334	http-only	CT	Glastonbury	Team Link Glastonbury	http://www.teamlinkbjjglastonbury.com/
335	http-only	CT	Griswold	Mackavi Martial Arts	http://mackavimartialarts.com/
336	http-only	CT	Hamden	Bashta's Martial Arts	http://www.bashtasmartialarts.com/
337	http-only	CT	Hamden	Soulcraft Brazilian Jiu-Jitsu	http://www.soulcraftbjj.com/
338	http-only	CT	Hartford	Underdog Brazilian Jiu-Jitsu	http://www.underdogbjj.com/
339	http-only	CT	Hebron	Bushido Hebron Brazilian Jiu Jitsu	http://bushidobjj.com/
340	http-only	CT	Meriden	Modern Self Defense Center	http://www.modernselfdefense.com/
341	http-only	CT	Milford	Fighting Arts Academy CT	http://www.fightingartsct.com/
342	http-only	CT	Milford	Renzo Gracie Milford	http://www.renzograciemilford.com/
343	http-only	CT	Naugatuck	Vincent Brightman's Carlson Gracie MMA & BJJ	http://vbrightmantraining.com/
344	http-only	CT	New Britain	New Britain Judo and Dynamic Arts	http://www.newbritainjudo.org/
345	http-only	CT	New London	Strikezone MMA	http://www.strikezonemma.com/
346	http-only	CT	New Milford	ZenDo Ju-Jitsu	http://zendojujitsu.com/
347	http-only	CT	North Haven	Ultimate MMA Training Center	http://www.ultimatemmact.com/
348	http-only	CT	Norwalk	Gracie Sports USA Brazilian Jiu Jitsu and Self-Defense	http://www.graciesportsusa.com/
349	http-only	CT	Norwalk	Jonesly MMA Academy Norwalk: Muay Thai, Kickboxing, Jiu Jitsu	http://www.joneslymma.com/
350	http-only	CT	Norwalk	Sono Dojo & Martial Arts Fitness	http://sonomartialartsfitness.com/
351	http-only	CT	Norwalk	Submit! Brazilian Jiu-Jitsu Academy	http://www.submitbjj.com/
352	http-only	CT	Oakville	CT Combat Training Center	http://www.ctcombat.com/
353	http-only	CT	Oakville	Viana Brothers Martial Fight Club in Steel Beach Gym	http://www.facebook.com/vianabrosbjjmma
354	http-only	CT	Old Lyme	RISE Martial Arts Academy	http://www.risemartialartsacademy.com/
355	http-only	CT	Old Saybrook	Renzo Gracie Shoreline Academy	http://shorelinebjj.com/
356	http-only	CT	Plainville	Plainville Martial Arts	http://plainvillemartialarts.com/
357	http-only	CT	Shelton	Endure Brazilian Jiu-Jitsu Academy	http://www.endurejj.com/
358	http-only	CT	Southington	Solid Base BJJ	http://www.solidbasebjj.com/
359	http-only	CT	Stamford	Carlson Gracie Team - CT/Cesar Pereira BJJ	http://www.bjjstamfordct.com/
360	http-only	CT	Stratford	Cruvinel Brothers Brazilian Jiujitsu / GFTeam	http://www.cruvinelbrothers.com/
