id	risk	region	city	name	url
1494	scheme-less	IN	Indianapolis	Champlin Jiu-Jitsu Academy	champlinbjj.com
1496	scheme-less	IN	Indianapolis	SoBro Brazilian Jiu Jitsu	sobrobjj.com
1497	scheme-less	IN	Lafayette	The Forge Training Center	theforgetc.com
1499	scheme-less	IN	Marion	Tiger Martial Arts Fitness Academy	tigermartialartsfitness.com
1500	scheme-less	IN	Merrillville	Team Colón Mixed Martial Arts	teamcolonmma.com
1501	scheme-less	IN	Merrillville	UFC GYM Merrillville	ufcgym.com
1502	scheme-less	IN	Mishawaka	Revolution Fitness Center	joinrevolutionfc.com
1504	scheme-less	IN	Mooresville	Indiana Combat Grappling	indianama.com
1505	scheme-less	IN	Muncie	Muncie Brazilian Jiu-Jitsu	munciebjj.com
1506	scheme-less	IN	Nappanee	Gracie Jiu-Jitsu Nappanee	gjjnappanee.com
1507	scheme-less	IN	New Albany	Southern Indiana Martial Arts	southernindianamartialarts.com
1509	scheme-less	IN	Pendleton	Ironhorse Martial Arts	ironhorsemartialarts.com
1510	scheme-less	IN	Plainfield	DragonFly Elite Martial Arts & Fitness	dragonflyelite.com
1512	scheme-less	IN	Plymouth	Hybrid Combat Club	hybridcombatclub.com
1513	scheme-less	IN	Portage	Corral's Martial Arts Portage	teamcorral.com
1514	scheme-less	IN	Rochester	Rochester Family Martial Arts	rochesterfamilymartialarts.com
1515	scheme-less	IN	Schererville	Corral's Martial Arts Schererville	teamcorral.com
1517	scheme-less	IN	Terre Haute	Jason Gonzalez Brazilian Jiu-Jitsu	jg-bjj.com
1518	scheme-less	IN	Terre Haute	Mcvicker’s Brazilian Jiu-Jitsu	jackmcvicker.com
1519	scheme-less	IN	Terre Haute	Pedigo Submission Fighting - Terre Haute	eplegends.com
1520	scheme-less	IN	Thorntown	BJJ Coach / Maddox Martial Arts Academy	bjjcoachmaddox.com
1521	scheme-less	IN	Valparaiso	Corral’s Martial Arts	teamcorral.com
1522	scheme-less	IN	Vincennes	Anvil Training Center	anvilcenter.com
1523	scheme-less	IN	Warsaw	Relentless Brazilian Jiu Jitsu	relentlessbjj.net
1524	scheme-less	IN	West Lafayette	Impact Zone Training Center	impactzonetrainingcenter.com
1527	scheme-less	IN	Zionsville	Chris Howe Brazilian Jiu Jitsu	chrishowebjj.com
1530	scheme-less	MA	Agawam	10th Planet Jiu Jitsu Springfield MA	10thplanetspringfieldma.com
1531	scheme-less	MA	Allston	Wai Kru Mixed Martial Arts	waikru.com
1532	scheme-less	MA	Amherst	New England Submission Fighting	amherstmma.com
1533	scheme-less	MA	Bedford	Bernardo Faria Brazilian Jiu-Jitsu Academy	bernardofariaacademy.com
1534	scheme-less	MA	Bellingham	Impact School Of Martial Arts	groundwarrior.com
1536	scheme-less	MA	Beverly	Sityodtong Northshore	sityodtongnorthshore.com
1538	scheme-less	MA	Boston	Broadway Jiu-Jitsu and Fitness	broadwayjiujitsu.com
1539	scheme-less	MA	Boston	Citadel Martial Arts	citadelmartialarts.com
1540	scheme-less	MA	Boston	Combat Sports Boston	combatsportsboston.com
1541	scheme-less	MA	Boston	Empower Brazilian Jiu Jitsu	empowerbjj.com
1542	scheme-less	MA	Boston	Gracie Barra Boston	graciebarraboston.com
1543	scheme-less	MA	Boston	UFC GYM Boston Financial District	ufcgym.com
1545	scheme-less	MA	Brighton	Submit Your Friend Brazilian Jiujitsu Academy	syf-bjj.com
1546	scheme-less	MA	Cambridge	Ginsberg Academy BJJ	ginsbergacademy.com
1547	scheme-less	MA	Cambridge	REDLINE Fight Sports	redlinefightsports.com
1548	scheme-less	MA	Canton	American Grit MMA	americangritmma.com
1549	scheme-less	MA	Chelmsford	Gentle Art Dojo	gentleartdojo.com
1550	scheme-less	MA	Dedham	Gracie Jiu-Jitsu Dedham	graciededham.com
1552	scheme-less	MA	Dorchester	Level Ground Mixed Martial Arts	levelgroundmma.org
1553	scheme-less	MA	Everett	Brazilian Top Team Boston	bttboston.com
1554	scheme-less	MA	Everett	Hard Knocks Muay Thai & Mma	hardknockseverett.com
1555	scheme-less	MA	Everett	Total Performance Sports	totalperformancesports.com
1557	scheme-less	MA	Fall River	Regiment Training Center	regimenttrainingcenter.com
1559	scheme-less	MA	Fitchburg	The Fighting Arts Academy	fightingartsfitchburg.com
1560	scheme-less	MA	Framingham	Alliance Jiu-Jitsu Framingham	alliancebjjframingham.com
1562	scheme-less	MA	Framingham	Dragon Lair Mma	dragonlairmma.com
1563	scheme-less	MA	Gloucester	DF Fitness & Martial Arts Center	dffitnessmacenter.com
1564	scheme-less	MA	Hanover	Thurston Martial Arts	thurstonmartialarts.com
1565	scheme-less	MA	Haverhill	Binda Jiu Jitsu	bindajiujitsu.com
1566	scheme-less	MA	Hopkinton	Terrinha Draculino BJJ Team	tdtbjj.com
1567	scheme-less	MA	Hudson	Hudson Combat Academy	hudsoncombat.com
1568	scheme-less	MA	Hyannis	Daniel Gracie Academy Hyannis	daniel-gracie-academy-hyannis.business.site
1570	scheme-less	MA	Hyde Park	New Vision Academy of Jiu Jitsu	nvajj.com
1573	scheme-less	MA	Leominster	CBJJ School	cbjjteam.com
1575	scheme-less	MA	Ludlow	Team Link Brazilian Jiu-Jitsu	linkbjj.com
1576	scheme-less	MA	Lynn	Private Jewels Fitness	privatejewelsfitness.com
1577	scheme-less	MA	Marlborough	Phoenix BJJ Marlborough	phoenix-jj.com
1578	scheme-less	MA	Marlborough	Soneca Brazilian Jiu Jitsu / Team NEU BJJ - Marlborough	sonecabjj.com
1579	scheme-less	MA	Marlborough	Team Link BJJ (Brazilian Jiu Jitsu) Marlborough	m.facebook.com
1580	scheme-less	MA	Middleborough	REAL Brazilian Jiu Jitsu Middleboro	realbjj.com
1582	scheme-less	MA	Natick	Versus Jiu-jitsu	versusjiujitsu.com
1583	scheme-less	MA	New Bedford	Curtis Mateus BJJ	curtismateusbjj.com
1584	scheme-less	MA	Newton	Boston Brazilian Jiu-Jitsu Newton	bbjiujitsu.com
1585	scheme-less	MA	North Billerica	Icon Jiu Jitsu Team USA	iconbjj-usa.com
1586	scheme-less	MA	North Chelmsford	Resolve Martial Arts	resolvemartialarts.com
1588	scheme-less	MA	Northampton	Team Link Northampton	teamlinknoho.com
1590	scheme-less	MA	Norwood	Connors Mixed Martial Arts Academy	connorsma.com
1591	scheme-less	MA	Norwood	Luiz Paulo Brazilian Jiu Jitsu 7th Coral Belt	luizpaulojiujitsu.com
1592	scheme-less	MA	Orleans	Daniel Gracie Academy Orleans	gracie-capecod.business.site
1593	scheme-less	MA	Peabody	Adas Jiu Jitsu Academy	bjjpeabody.com
1595	scheme-less	MA	Plainville	Darkside Jiu-Jitsu LLC	darksidebjj.com
1596	scheme-less	MA	Quincy	Institute of Combative Arts (Gracie Jiu-Jitsu Quincy)	instituteofcombativearts.com
1599	scheme-less	MA	Salem	k i Salem Martial Arts	kisalemma.com
1600	scheme-less	MA	Salem	North Shore Brazilian Jiu-Jitsu Academy	northshorebjj.com
1601	scheme-less	MA	Saugus	Way Of Life BJJ	wayoflifebjj.wixsite.com
1602	scheme-less	MA	Scituate	GB South Shore	graciebarra.com
1604	scheme-less	MA	Somerville	Brazilian Martial Arts Center	bmacboston.com
1606	scheme-less	MA	Southbridge	Combate Real School of Jiu Jitsu	combaterealjiujitsu.com
1607	scheme-less	MA	Springfield	New England Fit And MMA	newenglandfit.com
1609	scheme-less	MA	Stoughton	Maxx Training Center Martial Arts	maxxtrainingcenter.com
1610	scheme-less	MA	Stow	Mena Fitness Training & Brazilian Jiu Jitsu	menafitnesstraining.com
1611	scheme-less	MA	Taunton	RBJJ Taunton - BTT Taunton	rbjjtaunton.com
1612	scheme-less	MA	Tewksbury	Evolution Performance Center	evolutionperformancecenter.com
1616	scheme-less	MA	Wakefield	FUJI Martial Arts Jiu-Jitsu Wakefield	fujigym.com
1617	scheme-less	MA	Watertown	Kimura BJJ	kimurabjj.com
1618	scheme-less	MA	Watertown	Theodorou Academy of Jiu Jitsu	bostonselfdefense.com
1619	scheme-less	MA	Webster	Mass Best Martial Arts Center	facebook.com
1620	scheme-less	MA	West Bridgewater	Bishop's Training & Fitness	bishopstrainingandfitness.com
1621	scheme-less	MA	West Springfield	Gabriel Gladiator Training Center	gabrielgladiator.com
1622	scheme-less	MA	West Springfield	Sento Mixed Martial Arts Academy	westspringfieldmma.com
1623	scheme-less	MA	Westfield	Ground Units Bjj	groundunitsbjj.wordpress.com
1624	scheme-less	MA	Westminster	Randy Brown Mantis Boxing & Brazilian Jiu-Jitsu	randybrownmantisboxing.com
1625	scheme-less	MA	Weymouth	Dedeco Brazilian Jiu Jitsu Weymouth - NEU team	dedecobjj.com
1626	scheme-less	MA	Woburn	Fenix Brazilian Jiu Jitsu Woburn	fenixbjj.com
1627	scheme-less	MA	Woburn	FUJI Martial Arts Jiu-Jitsu & Judo Woburn	fujimartialarts.com
