verdict	id	region	name	url	note
OK	54	AZ	Dark Matter Jiu Jitsu/Ares BJJ Tempe	http://darkmatterjj.com/	
OK	55	AZ	Fluid Martial Arts Academy	http://www.fluidmartialarts.com/	
OK	56	AZ	Full Charge Brazilian Jiu-Jitsu	http://www.fullchargebjj.com/	
OK	57	AZ	10th Planet Jiu Jitsu Tucson	http://10thplanettucson.com/	
OK	58	AZ	Yuma Top Team	http://www.yumatopteam.com/	
OK	59	BC	Apex Martial Arts	http://www.apexma.ca	
OK	60	CA	Kings MMA Anaheim	http://www.kingsanaheim.com/	
OK	61	CA	Gracie Jiu-Jitsu Apple Valley	http://www.graciejjav.com/	
OK	62	CA	Logic Brazilian Jiu-Jitsu HQ	http://www.logicjj.com/	
PARKED	63	CA	SCHOOL Brazilian Jiu-Jitsu Arcadia	http://schoolbjjarcadia.com/	redirects to UpLaunch Agency WordPress multisite signup placeholder
OK	64	CA	Paragon Brazilian Jiu-Jitsu & Muay Thai Atascadero	http://www.paragonbjjslo.com/	
OK	65	CA	South Valley Brazilian Jiu Jitsu	http://www.southvalleyjiujitsu.com/	
EMPTY	66	CA	Modern Combatives Mixed Martial Arts	http://www.moderncombatives.com/	
OK	67	CA	Ralph Gracie Berkeley Jiu Jitsu Academy	http://www.ralphgracieberkeley.com/	
OK	68	CA	Brea Jiu-Jitsu	http://www.breajiujitsu.com/	
OK	69	CA	Checkmat Brentwood	http://www.checkmatbrentwood.com	
OK	70	CA	Crosley Gracie Jiu-Jitsu	http://www.crosleygracie.com/	
PARKED	71	CA	Ricardo Barros Brazilian Jiu-Jitsu	http://www.rbbjj.com/	Market Muscles host placeholder - Website Unavailable
OK	72	CA	10th Planet Burbank	http://www.10thplanetburbank.com/	
OK	73	CA	Defiant MMA & Fitness	http://www.defiantmuaythai.com/	
OK	74	CA	Legacy Burbank	http://legacybjj.com/	
OK	75	CA	Jean Jacques Machado Brazilian Jiu-Jitsu - Santa Clarita Valley	http://jjmachadoscv.com/	
EMPTY	76	CA	Alliance Jiu-Jitsu Carlsbad / BJJ Carlsbad CA 92008	http://www.alliancecarlsbad.com/home-5/	
OK	77	CA	MCBJJ - Marcelo Cavalcanti Brazilian Jiu-JItsu	http://www.mcbjj.com/	
OK	78	CA	Lake Arrowhead Jiu-Jitsu	http://lakearrowheadjiujitsu.com/	
OK	79	CA	Academy of Brazilian Jiu Jitsu	http://www.academyofbrazilianjiujitsu.com/	
OK	80	CA	Kings Combat Sports	http://www.kingscombatsports.com	
OK	81	CA	Bruno Lima Brazilian Jiu Jitsu	http://www.brunolimabjj.com/	
OK	82	CA	Gracie Barra Chino Jiu-Jitsu	http://gbchino.com/	
EMPTY	83	CA	Vital Force Muay Thai & MMA	http://www.vitalforcemma.com/	
OK	84	CA	Pacific Martial Arts Clovis CA	http://fresnopma.com	
OK	85	CA	Sabre Jiu-Jitsu Academy	http://www.sabrebjj.com/	
OK	86	CA	UFC GYM Concord	http://www.ufcgym.com/concord	
OK	87	CA	Art of Jiu Jitsu Academy	http://www.artofjiujitsu.com/	
OK	88	CA	Triunfo Jiu Jitsu & MMA	http://www.triunfomma.com/	
OK	89	CA	10th Planet Covina Jiu Jitsu & Blitz Muay Thai	http://10thplanetcovina.com/	
OK	90	CA	Teixeira/Garcia Brazilian jiu-jitsu training academy	http://gfteamcovina.com/	
OK	91	CA	Revolution Martial Arts & Jiu Jitsu	http://www.revolutionculvercity.com/	
OK	92	CA	10th Planet Daly City	http://www.10pdc.com/	
OK	93	CA	Charles Gracie Jiu-Jitsu Academy	http://www.charlesgracie.com/	
OK	94	CA	Nova Geração Davis	http://novageracaodavis.com	
OK	95	CA	Academy Jiu-Jitsu & Kickboxing / Downtown Downey	http://academyjj.com/	
HIJACK	96	CA	Scorpion MMA (Aloisio Silva Associated Academy)	http://scorpion-mma.us/index.html	redirects to thebest100hotels.com auto-generated review/ad content farm
OK	97	CA	Waza Brazilian Jiu Jitsu	http://www.wazabjj.com/	
OK	98	CA	CHECKMAT Folsom Brazilian Jiu Jitsu	http://www.bedabjj.com/	
OK	99	CA	Aguirre's Fighting System	http://aguirresfightingsystem.com/	
PARKED	100	CA	Fearless Fitness	http://www.fearlessfitness.us	GoDaddy Website Builder Launching Soon placeholder
OK	101	CA	Williams Academy of MMA	http://www.williamsmma.com/	
OK	102	CA	Baem Jiu Jitsu - Fremont	http://baemjiujitsu.com/	
OK	103	CA	Dethrone Mixed Martial Arts	http://www.dethronefresno.com	
OK	104	CA	Fresno Ultimate Martial Arts	http://www.ultmartialarts.com	
OK	105	CA	Halo Jiu-Jitsu Training Center	http://www.halobjj.net/	
OK	106	CA	Pacific Martial Arts Fresno CA (inside Fit Republic Health Club)	http://fresnopma.com	
OK	107	CA	Rivalry Jiu-Jitsu	http://www.rivalryjiujitsu.com/	
OK	108	CA	10th Planet Jiu Jitsu Fullerton	http://www.10thplanetorangecounty.com/	
OK	109	CA	Rounders MMA Fullerton	http://www.roundersmma.com/	
EMPTY	110	CA	Carlson Gracie Academy of Garden Grove	http://www.carlsongraciegardengrove.com/	
OK	111	CA	Antdawgs MMA Training Center	http://antdawgsmma.com/	
OK	112	CA	Gilroy Brazilian Jiu -Jitsu	http://www.gilroybjj.com/	
OK	113	CA	Sampa Brazilian Jiu Jitsu / BJJ Fontana CA 92335	http://sampabrazilianjiujitsu.com/	
OK	114	CA	Brazilian Jiu Jitsu Academy of Sacramento	http://elementsofjiujitsu.com/	
OK	115	CA	Bruddas BJJ @ Granite Bay JJ	http://bruddasbjj.com/	
OK	116	CA	Bay Area Fighter Academy (BAFA)	http://bayareafighter.com/	
OK	117	CA	EDGE Training Center	http://edgebjj.com/	
OK	118	CA	Mindset Martial Arts & Fitness	http://haywardmma.com/	
OK	119	CA	Omnimovement	http://www.omnimovement.com/	
OK	120	CA	Hb Ultimate Training Center	http://www.hbutc.com/	
