id	risk	region	city	name	url
1394	http-only	VA	Arlington	Kogaion Academy Brazilian Jiu-Jitsu & Judo	http://www.kogaionacademy.com/
1395	http-only	VA	Arlington	Leo Dalla Martial Arts Arlington at One Life Fitness Ballston	http://leodalla.com/
1396	http-only	VA	Arlington	Pentagon Mixed Martial Arts	http://www.pentagonmma.com/
1397	http-only	VA	Ashland	Revolution BJJ Ashland LLC	http://www.revolutionbjjashland.com/
1398	http-only	VA	Bailey's Crossroads	MiKiDo	http://www.mikido.com
1399	http-only	VA	Blacksburg	Team Mannon BJJ	http://teammannonbjj.com/
1400	http-only	VA	Bristol	Bristol Jiu Jitsu	http://bristoljiujitsu.com/
1401	http-only	VA	Bristol	Stryker Martial Arts / Carlos Machado Jiu-Jitsu Bristol	http://strykermaa.com/
1402	http-only	VA	Centreville	Centreville Brazilian Jiu Jitsu	http://www.centrevillebjj.com/
1403	http-only	VA	Chantilly	Dimitri Chrisos Jiu Jitsu Academy	http://dc-bjj.com/
1404	http-only	VA	Charlottesville	Charlottesville Brazilian Jiu-Jitsu	http://www.cvillebjj.com/
1405	http-only	VA	Chesapeake	Tidewater Academy Chesapeake	http://tidewaterbjj.com/
1406	http-only	VA	Chesapeake	Virginia TaeKwonDo & Jiu-Jitsu Academy	http://www.virginiatkd.com/
1407	http-only	VA	Christiansburg	Tech MMA & Fitness Academy	http://techmmaacademy.com/
1408	http-only	VA	Culpeper	Yamasaki BJJ Culpeper	http://www.culpepermartialarts.com/
1409	http-only	VA	Fairfax	Comet BJJ	http://cometmma.com/
1410	http-only	VA	Fairfax	Kaizen MMA Fairfax	http://www.kzmma.com/
1411	http-only	VA	Fairfax	OSA Martial Arts	http://www.emafairfax.com/
1412	http-only	VA	Falls Church	Fifty/50 Martial Arts Academy	http://5050bjj.com
1413	http-only	VA	Falls Church	Kaizen MMA Falls Church	http://www.kzmma.com/
1414	http-only	VA	Fredericksburg	Darcio Lira Brazilian Jiu Jitsu	http://www.darciolirajjdcva.com/
1415	http-only	VA	Fredericksburg	DCB MMA & Athletic Training	http://www.dcbmma.com/
1416	http-only	VA	Fredericksburg	Enlisted Nine Fight Company - Virginia	http://www.e9fcva.com/
1417	http-only	VA	Hampton	Cheeseman Martial Arts Brazilian Jiu Jitsu	http://cheesemanmartialarts.net/
1418	http-only	VA	Hampton	Five Crow Martial Arts & Fitness	http://fivecrow.com
1419	http-only	VA	Hampton	New World Academy	http://newworldacademybjj.com
1420	http-only	VA	Haymarket	Battlefield Jiu Jitsu	http://www.battlefieldjiujitsu.com/
1421	http-only	VA	Herndon	Pedro Sauer Academy: One Spirit Martial Arts	http://www.virginiabjj.com/
1422	http-only	VA	King William	Odyssey MMA	http://www.odysseymma.com/
1423	http-only	VA	Linden	Shannon Arts Jiu-Jitsu & Wrestling Front Royal	http://www.shannonajj.com/
1424	http-only	VA	Lynchburg	Jamerson YMCA Martial Arts: Brazilian Jiu-Jitsu & Kempo Karate	http://lynchburgkempobjj.com/
1425	http-only	VA	Lynchburg	Nomad JiuJitsu	http://nomadjitsu.com/
1426	http-only	VA	Lynchburg	The Edge Martial Arts and Tumbling	http://theedgeforlife.com/
1427	http-only	VA	Mechanicsville	BOA BJJ Academy	http://boabjj.com/
1428	http-only	VA	Midlothian	804 Jiu-Jitsu / Team Passos	http://www.804jiu-jitsu.com/
1429	http-only	VA	Midlothian	Apex Jiu Jitsu	http://apexjiujitsuva.com/
1430	http-only	VA	Newport News	East Wind Academy of Martial Arts	http://www.eastwindacademy.com/
1431	http-only	VA	Norfolk	Clayton Phillips Jiu Jitsu	http://norfolkjiujitsu.com
1432	http-only	VA	Norfolk	Gustavo Machado Norfolk	http://www.gustavomachadonorfolk.com
1433	http-only	VA	Norfolk	Norfolk Karate Academy / Gracie Jiu Jitsu Norfolk	http://www.norfolkkarate.com/
1434	http-only	VA	Norfolk	The House of Muay Thai	http://thehouseofmuaythai.com/
1435	http-only	VA	North Springfield	Yamasaki Academy Springfield	http://www.yamasakispringfield.com/
1436	http-only	VA	Portsmouth	Universal General Mixed Martial Arts	http://www.ugmma.com/
1437	http-only	VA	Purcellville	Justin Lough Brazilian Jiu Jitsu	http://www.jloughbjj.com/
1438	http-only	VA	Purcellville	Kaizen MMA Purcellville	http://www.kzmma.com/
1439	http-only	VA	Roanoke	Hybrid Martial Arts Center	http://www.hybridroanoke.com/
1440	http-only	VA	Springfield	Arte Suave Jiu-Jitsu	http://www.artesuave-bjj.com/
1441	http-only	VA	Sterling	Disciple MMA Academy	http://www.disciplemmaacademy.com/
1442	http-only	VA	Strasburg	Good2Go MMA	http://linktr.ee/good2go_mma
1443	http-only	VA	Vienna	American Fight Club	http://afcva.com/
1444	http-only	VA	Vienna	David Jacobs BJJ Academy	http://www.therockbjj.com
1445	http-only	VA	Vienna	Kaizen MMA Vienna	http://www.kzmma.com/
1446	http-only	VA	Vinton	Grappling Sports	http://grapplingsports.com/
1447	http-only	VA	Virginia Beach	Coastal Brazilian Jiu Jitsu	http://www.coastalbjj.com/
1448	http-only	VA	Virginia Beach	Diego Bispo Academy	http://diegobispoacademy.com/
1449	http-only	VA	Virginia Beach	Eastern Academy of Mixed Martial Arts	http://www.easternacademy.com
1450	http-only	VA	Virginia Beach	Element Academy of Jiu-Jitsu	http://www.elementbjj.com/
1451	http-only	VA	Woodbridge	Leo Dalla Martial Arts	http://leodalla.com/
1452	http-only	VA	Woodbridge	Trident Academy MMA	http://www.tridentmartialarts.com/
1453	http-only	VA	Yorktown	Ribeiro Jiu-Jitsu	http://www.ribeirojiujitsuyorktown.com
1454	http-only	WV	Bridgeport	Ground Zero BJJ Bridgeport	http://www.groundzerobjjbridgeport.com
1455	http-only	WV	Morgantown	Team Junqueira Brazilian Jiu Jitsu	http://teamrjbjj.com
1456	scheme-less	DC	Washington	BETA Academy	betaacademy.com
1457	scheme-less	DC	Washington	Estilo Jiu Jitsu	estilojiujitsu.com
1458	scheme-less	DC	Washington	Underworld BJJ DC	underworlddc.com
1459	scheme-less	DE	Dover	Kaizen Jiu-Jitsu Academy	kaizen-jiu-jitsu.com
1463	scheme-less	DE	Milford	Bayside Athletics	baysideathleticsde.com
