verdict	id	region	name	url	note
OK	866	NJ	Loftus Jiu Jitsu Academy	http://www.loftusjiujitsu.com/	
EMPTY	867	NJ	Radji Barrett Jiu Jitsu	http://radjibarrettjiujitsu.com/	
EMPTY	868	NJ	Hybrid Academy of Mixed Martial Arts	http://www.hybridacademymma.com/	
OK	869	NJ	Jiu-Jitsu Family Training Center	http://www.jiujitsunewjersey.com/	
OK	870	NJ	ROLLSTAR Jiu Jitsu (HQ)	http://www.rollstarbjj.com/	
EMPTY	871	NJ	Evolutionary Martial Arts	http://www.evolutionarymartialarts.com/	
OK	872	NJ	NJ Ronin Jiu Jitsu and Striking Academy	http://www.njronin.com/	
OK	873	NJ	Stray Dawgs Gym	http://straydawgsgym.com/	
OK	874	NJ	Cruz Mixed Martial Arts Academy Jiu-Jitsu BJJ Kickboxing	http://www.cruzmma.com/	
HIJACK	875	NJ	Cutting Edge Brazilian Jiu Jitsu	http://cuttingedgebjj.com	redirects to Indonesian gambling/slots site "Arta189" via fortworthrvshow.com
OK	876	NJ	Nova Uniao Brazilian Jiu-Jitsu Academy	http://www.jmbjj.com/	
OK	877	NJ	Hillsborough Brazilian Jiu-Jitsu	http://www.hillsboroughbjj.com/	
OK	878	NJ	Nak Muay Gym	http://www.nakmuaygym.com	
OK	879	NJ	Stay Strong Brazilian Jiu Jitsu	http://www.staystrongbjj.com/	
OK	880	NJ	Hoboken Fight Club	http://chuteboxela.com	
OK	881	NJ	Institute Of Defensive Methods	http://www.idmnj.com	
PARKED	882	NJ	Team Oliveira Brazilian Jiu Jitsu	http://www.teamoliveirabjj.com/	HugeDomains domain-for-sale lander
OK	883	NJ	Tony Silva's Fusion Martial Arts & Brazilian Jiu Jitsu	http://www.silvafusion.com/	
OK	884	NJ	Family Fitness Mixed Martial Arts	http://www.ffmanj.com/	
OK	885	NJ	Renzo Gracie Jersey City	http://renzograciejc.com/	
OK	886	NJ	North Jersey Mixed Martial Arts	http://www.njmmaa.com/	
EMPTY	887	NJ	Pinelands Brazilian Jiu-Jitsu	http://pinelandsbjj.com/	
OK	888	NJ	Subforce BJJ	http://www.subforcebjj.com	
OK	889	NJ	Matawan School Of Martial Arts	http://www.trianglechoke.com/	
PARKED	890	NJ	Lentz Mixed Martial Arts and Boxing	http://www.lentzmma.com/	HugeDomains domain-for-sale lander
OK	891	NJ	Renzo Gracie Middletown	http://renzograciemiddletownmartialarts.com/	
OK	892	NJ	Fatjo's Mixed Martial Arts	http://www.fmacworld.com/	
OK	893	NJ	Madhouse Academy	http://www.madhouseacademy.com/	
OK	894	NJ	Southpaw Gym - Boxing, Muay Thai, Mixed Martial Arts	http://www.southpawgymnjusa.com/	
OK	895	NJ	Strategic Combat Academy	http://strategicmma.com/	
OK	896	NJ	Kao Muay Thai	http://kaomuaythai.com/	
EMPTY	897	NJ	Bill Scott BJJ Shore Academy	http://billscottbjj.com/	
OK	898	NJ	Princeton Academy Of Martial Arts	http://www.pamausa.com/	
OK	899	NJ	Tribe MMA Ridgefield	http://www.mmatribenj.com/contact-us-2	
OK	900	NJ	Pure Mixed Martial Arts	http://www.puremixedmartialarts.com/	
OK	901	NJ	Silver Fox Brazilian Jiu-Jitsu Academy	http://www.silverfoxbjj.com/	
OK	902	NJ	The Edge Ultimate Martial Arts	http://theedgemma.com/	
OK	903	NJ	Wolf Brazilian Jiu Jitsu	http://teamwolfbjj.com/	
OK	904	NJ	Sussex County Mixed Martial Arts	http://www.sussexcountymma.com/	
OK	905	NJ	Stafford Mixed Martial Arts	http://www.staffordmma.com/	
OK	906	NJ	Core Brazilian Jiu Jitsu Academy	http://corebjjnj.com/	
OK	907	NJ	Touro MMA	http://www.touromma.com/	
OK	908	NJ	Echo Alpha Gracie Jiu Jitsu	http://www.echoalphabjj.com/	
PARKED	909	NJ	Checkmates Boxing and MMA Striking Skills	http://www.checkmates-boxing.com/	ExpiredDomains.com domain-for-sale listing
PARKED	910	NJ	Girl Fight Martial Arts Center	http://www.thegirlfight.com/	Namecheap parked-domain page
OK	911	NJ	Madama Jiu-Jitsu Academy	http://madamajj.com/	
OK	912	NJ	NJ United Mixed Martial Arts	http://www.njunitedmma.com/	
EMPTY	913	NJ	Loyalty BJJ	http://loyaltybjjnj.com/	
OK	914	NJ	AllStar BJJ/MMA Training	http://allstarbjjmma.com/	
OK	915	NJ	Elijah Brazilian Jiu Jitsu	http://ebjj.com/	
OK	916	NJ	Legion Mixed Martial Arts	http://legionmixedmartialarts.com/	
OK	917	NJ	The Shark Tank BJJ	http://sharktankbjj.com/	
OK	918	NJ	Esoteric Jiu Jitsu Academy	http://www.esotericjiujitsu.com/	
OK	919	NJ	White Tiger Martial Arts	http://wtma-nj.com/	
OK	920	NJ	High Impact Martial Arts	http://www.highimpactma.com/	
OK	921	NJ	BeltQuest Jiu Jitsu	http://www.beltquestjiujitsu.com	
OK	922	NJ	Close Quarters Brazilian Jiu Jitsu	http://www.cqbjjfit.com/	
OK	923	NJ	Training Grounds MMA & Gjj	http://www.njtraininggrounds.com/	
EMPTY	924	NJ	Brazen Martial Arts	http://www.brazenmartialarts.com/bmablog/	
OK	925	NM	Los Alamos Brazilian Jiu-Jitsu Academy	http://www.losalamosbjj.com	
EMPTY	926	NV	Rebel Jiujitsu	http://rebeljiujitsu.com	
OK	927	NV	Adrenaline Training Center	http://www.adrenalinetc.com	
OK	928	NV	Gary Grate Brazilian Jiu-Jitsu Academy of Carson City NV	http://www.bjjcarsoncity.com	
EMPTY	929	NV	Komainu/Yemaso Brazilian Jiujitsu/MMA Academy	http://jreamacademy.com	
OK	930	NV	Loyalty Brazilian Jiu-Jitsu	http://www.loyaltybjj.com	
OK	931	NV	Douglas County Jiu Jitsu	http://www.dcjiujitsunv.com	
OK	932	NV	American Wrestling Club	http://www.americanwrestlingclub.com	
OK	933	NV	Carlson Gracie Green Valley	http://carlsongraciegreenvalley.com	
OK	934	NV	Ftcc	http://www.ftcclv.com	
OK	935	NV	Gracie Jiu Jitsu Henderson	http://www.gracielasvegas.com	
OK	936	NV	Rico's Martial Arts	http://ricosmartialarts.com	
HIJACK	937	NV	Ryoku Judo Club	http://www.ryokujudo.com	re-registered as "Remipoker" Indonesian slots/poker gambling site
EMPTY	938	NV	UFC Gym Green Valley	http://ufcgym.com/greenvalley	
EMPTY	939	NV	10th Planet Downtown	http://10thplanetdtlv.com	
EMPTY	940	NV	Asylum Fight Team	http://www.asylumfightteam.com	
OK	941	NV	Atlas Grappling	http://www.AtlasGrappling.com	
EMPTY	942	NV	Atos Jiu Jitsu Las Vegas	http://www.atosjiujitsulv.com	
OK	943	NV	Carlson Gracie Las Vegas	http://carlsongracielv.com	
EMPTY	944	NV	Carlson Gracie Training Center - Cavalcanti Jiu Jitsu	http://www.rcjiujitsu.com	
OK	945	NV	Cephas Brazilian Jiu Jitsu Academy	http://cephasbjj.com	
OK	946	NV	Cobra Kai Jiu Jitsu South	http://www.simgojj.com	
OK	947	NV	Cobrinha Brazilian Jiu Jitsu Academy	http://www.cobrinhabjjlasvegas.com	
EMPTY	948	NV	Drysdale Fight For Us Jiu Jitsu	http://www.drysdalefightforus.com	
OK	949	NV	FASI Sports	http://www.fasisports.com	
OK	950	NV	Fight Capital Gym	http://www.fightcapital.com	
OK	951	NV	Legend Mixed Martial Arts	http://www.legendmixedmartialarts.com	
OK	952	NV	Milestone Martial Arts	http://www.milestonemartialarts.com	
EMPTY	953	NV	Nova Uniao Las Vegas	http://www.ryukotrainingcenter.com	
EMPTY	954	NV	Ryuko Training Center	http://www.ryukotrainingcenter.com	
OK	955	NV	SHOSHINKAN - Las Vegas Martial Arts	http://www.shoshinkanlv.com	
EMPTY	956	NV	SIMGO Academy	http://ckjj.com	
OK	957	NV	Sergio Penha	http://sergiopenha.com	
EMPTY	958	NV	Syndicate Mixed Martial Arts	http://www.syndicatemmavegas.com	
EMPTY	959	NV	Torres MMA Sport	http://www.torresmmasport.com/Contact-Us.html	
EMPTY	960	NV	Vegas Combat	http://www.vegascombat.com	
OK	961	NV	Vills Bros Brazilian Jiu-Jitsu	http://www.villsbrosbjj.com	
EMPTY	962	NV	Wayne's Martial Arts School	http://waynelacno5.wixsite.com	
OK	963	NV	Zenith By Robert Drysdale	http://www.drysdalejiujitsu.com	
OK	964	NV	Gracie Humaita West Craig	http://jiujitsulv.com	
