id	risk	region	city	name	url
1873	scheme-less	WA	Tacoma	Vital Jiu Jitsu and Srisuk Muay Thai	vitaljiujitsu.com
1874	scheme-less	WA	Vancouver	Emerge Jiu Jitsu	www.emergebjj.com
1876	scheme-less	WA	Vancouver	Progressive Jiu Jitsu MMA and Fitness	projj.com
1877	scheme-less	WA	Vancouver	The Base Vancouver	vancouverjiujitsu.com
1878	scheme-less	WA	Vancouver	Vancouver Elite Martial Arts	www.vancouverelitemma.com
1879	scheme-less	WA	Wenatchee	Axiom Brazilian Jiu Jitsu	www.axiomjiujitsu.com
1880	scheme-less	WA	Woodinville	AMC Kickboxing & Pankration	www.amcmma.com
1882	scheme-less	WI	Appleton	Gracie Jiu-Jitsu Appleton	gracieappleton.com
1886	scheme-less	WI	Beaver Dam	Third Heaven Martial Arts	thirdheaven.com
1887	scheme-less	WI	DeForest	Strong Hold Athletics	stronghold-athletics.com
1888	scheme-less	WI	Eau Claire	Ronin Fitness	roninfitness.net
1889	scheme-less	WI	Fort Atkinson	Defense Combatives DEFCOM Alpha Fort Atkinson	defcomma.com
1890	scheme-less	WI	Franklin	44 Fitness & Martial Arts	44fitness.com
1891	scheme-less	WI	Franklin	Pettis Martial Arts	pettismartialarts.com
1892	scheme-less	WI	Grafton	Neutral Ground Grafton Martial Arts	graftonmartialarts.com
1893	scheme-less	WI	Green Bay	Green Bay Jiu-Jitsu	greenbayjj.com
1894	scheme-less	WI	Green Bay	Titletown MMA Academy	titletownmma.com
1895	scheme-less	WI	Greenfield	Fluid Jiu Jitsu	fluid-jiujitsu.com
1896	scheme-less	WI	Hartland	Lake Country Martial Arts	lakecountrymartialarts.com
1897	scheme-less	WI	Holmen	Iron Works Training Center	ironworkstrainingcenter.com
1898	scheme-less	WI	Hudson	Midwest Center For Movement	midwestaikido.com
1900	scheme-less	WI	Jackson	Atlas Martial Arts Club	atlasmac.com
1902	scheme-less	WI	Kenosha	Rothwell Mixed Martial Arts	rothwellmma.com
1903	scheme-less	WI	Kewaskum	Veritas Brazilian Jiu Jitsu	veritasmma.com
1904	scheme-less	WI	La Crosse	Ironworks Driftless Academy	driftlessacademy.com
1905	scheme-less	WI	Little Chute	Conquer Martial Arts	conquerma.com
1906	scheme-less	WI	Lodi	Damage Inc. Fight Club	damageincfightclub.com
1907	scheme-less	WI	Madison	Alliance Jiu Jitsu of Madison	alliancebjjmadison.com
1908	scheme-less	WI	Madison	Fight Prime Training Center	fightprimetc.com
1910	scheme-less	WI	Madison	Gracie Barra Madison	graciebarramadison.com
1911	scheme-less	WI	Madison	Journey Brazilian Jiu Jitsu Academy	journeybjjacademy.com
1913	scheme-less	WI	Madison	Sanctuary Jiu-Jitsu	bjjmadison.com
1915	scheme-less	WI	Manitowoc	Manitowoc Jiu Jitsu Academy	manitowocjiujitsu.com
1916	scheme-less	WI	McFarland	Chosen Few Gym	chosenfewacademy.com
1917	scheme-less	WI	Milwaukee	Free Form Jiu Jitsu	freeformjiujitsu.com
1919	scheme-less	WI	Milwaukee	Neutral Ground - Milwaukee Bayview	ngmke.com
1920	scheme-less	WI	Milwaukee	Neutral Ground - Milwaukee East Side	ngmke.com
1923	scheme-less	WI	Monroe	Fluid Motion Jiu Jitsu	fluidmotionbjj.com
1924	scheme-less	WI	New London	Academy Martial Arts	academynl.com
1925	scheme-less	WI	Oak Creek	Ascension Martial Arts	ascensionma.com
1926	scheme-less	WI	Oak Creek	Nova Gyms Martial Arts & Fitness	novagyms.com
1927	scheme-less	WI	Oconomowoc	Open Guard Brazilian Jiu Jitsu Gym	openguardgym.com
1929	scheme-less	WI	Pewaukee	Nova Gyms Martial Arts & Fitness - Pewaukee	novagyms.com
1931	scheme-less	WI	Rice Lake	Origin Brazilian Jiu Jitsu	originmartialarts.net
1932	scheme-less	WI	Sheboygan	Highland Fight Systems	hfsmma.com
1933	scheme-less	WI	Sheboygan	Neutral Ground Sheboygan BJJ	sheboyganbjj.com
1934	scheme-less	WI	South Milwaukee	Neutral Ground - South Milwaukee	ngmke.com
1936	scheme-less	WI	Stevens Point	Elite Team Wisconsin Jiu Jitsu	eliteteamwi.com
1939	scheme-less	WI	Wausau	Rising Son MMA	risingsonmma.com
1940	scheme-less	WI	Wauwatosa	360 Brazilian Jiu-Jitsu	360-bjj.com
1943	scheme-less	WI	Wauwatosa	Wanderley Jiu Jitsu	wanderleyjiujitsu.com
1944	scheme-less	WI	West Allis	Primal MKE MMA Gym & Fitness	primalmke.com
1945	scheme-less	WI	West Bend	Neutral Ground West Bend	westbendbjj.com
