id	risk	region	city	name	url
869	http-only	NJ	Guttenberg	Jiu-Jitsu Family Training Center	http://www.jiujitsunewjersey.com/
870	http-only	NJ	Hackensack	ROLLSTAR Jiu Jitsu (HQ)	http://www.rollstarbjj.com/
871	http-only	NJ	Hackettstown	Evolutionary Martial Arts	http://www.evolutionarymartialarts.com/
872	http-only	NJ	Hackettstown	NJ Ronin Jiu Jitsu and Striking Academy	http://www.njronin.com/
873	http-only	NJ	Hamilton Township	Stray Dawgs Gym	http://straydawgsgym.com/
874	http-only	NJ	Harrison	Cruz Mixed Martial Arts Academy Jiu-Jitsu BJJ Kickboxing	http://www.cruzmma.com/
875	http-only	NJ	Harrison	Cutting Edge Brazilian Jiu Jitsu	http://cuttingedgebjj.com
876	http-only	NJ	Harrison	Nova Uniao Brazilian Jiu-Jitsu Academy	http://www.jmbjj.com/
877	http-only	NJ	Hillsborough Township	Hillsborough Brazilian Jiu-Jitsu	http://www.hillsboroughbjj.com/
878	http-only	NJ	Hillsborough Township	Nak Muay Gym	http://www.nakmuaygym.com
879	http-only	NJ	Hillsborough Township	Stay Strong Brazilian Jiu Jitsu	http://www.staystrongbjj.com/
880	http-only	NJ	Hoboken	Hoboken Fight Club	http://chuteboxela.com
881	http-only	NJ	Hoboken	Institute Of Defensive Methods	http://www.idmnj.com
882	http-only	NJ	Howell Township	Team Oliveira Brazilian Jiu Jitsu	http://www.teamoliveirabjj.com/
883	http-only	NJ	Jackson Township	Tony Silva's Fusion Martial Arts & Brazilian Jiu Jitsu	http://www.silvafusion.com/
884	http-only	NJ	Jersey City	Family Fitness Mixed Martial Arts	http://www.ffmanj.com/
885	http-only	NJ	Jersey City	Renzo Gracie Jersey City	http://renzograciejc.com/
886	http-only	NJ	Lafayette	North Jersey Mixed Martial Arts	http://www.njmmaa.com/
887	http-only	NJ	Little Egg Harbor Township	Pinelands Brazilian Jiu-Jitsu	http://pinelandsbjj.com/
888	http-only	NJ	Lyndhurst	Subforce BJJ	http://www.subforcebjj.com
889	http-only	NJ	Matawan	Matawan School Of Martial Arts	http://www.trianglechoke.com/
890	http-only	NJ	Mays Landing	Lentz Mixed Martial Arts and Boxing	http://www.lentzmma.com/
891	http-only	NJ	Middletown Township	Renzo Gracie Middletown	http://renzograciemiddletownmartialarts.com/
892	http-only	NJ	Morganville	Fatjo's Mixed Martial Arts	http://www.fmacworld.com/
893	http-only	NJ	Neptune City	Madhouse Academy	http://www.madhouseacademy.com/
894	http-only	NJ	Neptune City	Southpaw Gym - Boxing, Muay Thai, Mixed Martial Arts	http://www.southpawgymnjusa.com/
895	http-only	NJ	Old Bridge	Strategic Combat Academy	http://strategicmma.com/
896	http-only	NJ	Pennsauken Township	Kao Muay Thai	http://kaomuaythai.com/
897	http-only	NJ	Point Pleasant	Bill Scott BJJ Shore Academy	http://billscottbjj.com/
898	http-only	NJ	Princeton Junction	Princeton Academy Of Martial Arts	http://www.pamausa.com/
899	http-only	NJ	Ridgefield	Tribe MMA Ridgefield	http://www.mmatribenj.com/contact-us-2
900	http-only	NJ	Rockaway	Pure Mixed Martial Arts	http://www.puremixedmartialarts.com/
901	http-only	NJ	Saddle Brook	Silver Fox Brazilian Jiu-Jitsu Academy	http://www.silverfoxbjj.com/
902	http-only	NJ	Saddle Brook	The Edge Ultimate Martial Arts	http://theedgemma.com/
903	http-only	NJ	Sicklerville	Wolf Brazilian Jiu Jitsu	http://teamwolfbjj.com/
904	http-only	NJ	Sparta	Sussex County Mixed Martial Arts	http://www.sussexcountymma.com/
905	http-only	NJ	Stafford Township	Stafford Mixed Martial Arts	http://www.staffordmma.com/
906	http-only	NJ	Stanhope	Core Brazilian Jiu Jitsu Academy	http://corebjjnj.com/
907	http-only	NJ	Stockholm	Touro MMA	http://www.touromma.com/
908	http-only	NJ	Succasunna	Echo Alpha Gracie Jiu Jitsu	http://www.echoalphabjj.com/
909	http-only	NJ	Toms River	Checkmates Boxing and MMA Striking Skills	http://www.checkmates-boxing.com/
910	http-only	NJ	Toms River	Girl Fight Martial Arts Center	http://www.thegirlfight.com/
911	http-only	NJ	Toms River	Madama Jiu-Jitsu Academy	http://madamajj.com/
912	http-only	NJ	Totowa	NJ United Mixed Martial Arts	http://www.njunitedmma.com/
913	http-only	NJ	Township of Washington	Loyalty BJJ	http://loyaltybjjnj.com/
914	http-only	NJ	Union	AllStar BJJ/MMA Training	http://allstarbjjmma.com/
915	http-only	NJ	Union	Elijah Brazilian Jiu Jitsu	http://ebjj.com/
916	http-only	NJ	Vineland	Legion Mixed Martial Arts	http://legionmixedmartialarts.com/
917	http-only	NJ	Vineland	The Shark Tank BJJ	http://sharktankbjj.com/
918	http-only	NJ	Washington	Esoteric Jiu Jitsu Academy	http://www.esotericjiujitsu.com/
919	http-only	NJ	Wayne	White Tiger Martial Arts	http://wtma-nj.com/
920	http-only	NJ	West New York	High Impact Martial Arts	http://www.highimpactma.com/
921	http-only	NJ	West Orange	BeltQuest Jiu Jitsu	http://www.beltquestjiujitsu.com
922	http-only	NJ	Westville	Close Quarters Brazilian Jiu Jitsu	http://www.cqbjjfit.com/
923	http-only	NJ	Westwood	Training Grounds MMA & Gjj	http://www.njtraininggrounds.com/
924	http-only	NJ	Windsor	Brazen Martial Arts	http://www.brazenmartialarts.com/bmablog/
925	http-only	NM	Los Alamos	Los Alamos Brazilian Jiu-Jitsu Academy	http://www.losalamosbjj.com
926	http-only	NV	Boulder City	Rebel Jiujitsu	http://rebeljiujitsu.com
927	http-only	NV	Carson City	Adrenaline Training Center	http://www.adrenalinetc.com
928	http-only	NV	Carson City	Gary Grate Brazilian Jiu-Jitsu Academy of Carson City NV	http://www.bjjcarsoncity.com
929	http-only	NV	Elko	Komainu/Yemaso Brazilian Jiujitsu/MMA Academy	http://jreamacademy.com
930	http-only	NV	Elko	Loyalty Brazilian Jiu-Jitsu	http://www.loyaltybjj.com
931	http-only	NV	Gardnerville	Douglas County Jiu Jitsu	http://www.dcjiujitsunv.com
932	http-only	NV	Henderson	American Wrestling Club	http://www.americanwrestlingclub.com
933	http-only	NV	Henderson	Carlson Gracie Green Valley	http://carlsongraciegreenvalley.com
934	http-only	NV	Henderson	Ftcc	http://www.ftcclv.com
935	http-only	NV	Henderson	Gracie Jiu Jitsu Henderson	http://www.gracielasvegas.com
936	http-only	NV	Henderson	Rico's Martial Arts	http://ricosmartialarts.com
937	http-only	NV	Henderson	Ryoku Judo Club	http://www.ryokujudo.com
938	http-only	NV	Henderson	UFC Gym Green Valley	http://ufcgym.com/greenvalley
939	http-only	NV	Las Vegas	10th Planet Downtown	http://10thplanetdtlv.com
940	http-only	NV	Las Vegas	Asylum Fight Team	http://www.asylumfightteam.com
941	http-only	NV	Las Vegas	Atlas Grappling	http://www.AtlasGrappling.com
942	http-only	NV	Las Vegas	Atos Jiu Jitsu Las Vegas	http://www.atosjiujitsulv.com
943	http-only	NV	Las Vegas	Carlson Gracie Las Vegas	http://carlsongracielv.com
944	http-only	NV	Las Vegas	Carlson Gracie Training Center - Cavalcanti Jiu Jitsu	http://www.rcjiujitsu.com
945	http-only	NV	Las Vegas	Cephas Brazilian Jiu Jitsu Academy	http://cephasbjj.com
946	http-only	NV	Las Vegas	Cobra Kai Jiu Jitsu South	http://www.simgojj.com
947	http-only	NV	Las Vegas	Cobrinha Brazilian Jiu Jitsu Academy	http://www.cobrinhabjjlasvegas.com
948	http-only	NV	Las Vegas	Drysdale Fight For Us Jiu Jitsu	http://www.drysdalefightforus.com
949	http-only	NV	Las Vegas	FASI Sports	http://www.fasisports.com
950	http-only	NV	Las Vegas	Fight Capital Gym	http://www.fightcapital.com
951	http-only	NV	Las Vegas	Legend Mixed Martial Arts	http://www.legendmixedmartialarts.com
952	http-only	NV	Las Vegas	Milestone Martial Arts	http://www.milestonemartialarts.com
953	http-only	NV	Las Vegas	Nova Uniao Las Vegas	http://www.ryukotrainingcenter.com
954	http-only	NV	Las Vegas	Ryuko Training Center	http://www.ryukotrainingcenter.com
955	http-only	NV	Las Vegas	SHOSHINKAN - Las Vegas Martial Arts	http://www.shoshinkanlv.com
956	http-only	NV	Las Vegas	SIMGO Academy	http://ckjj.com
957	http-only	NV	Las Vegas	Sergio Penha	http://sergiopenha.com
958	http-only	NV	Las Vegas	Syndicate Mixed Martial Arts	http://www.syndicatemmavegas.com
959	http-only	NV	Las Vegas	Torres MMA Sport	http://www.torresmmasport.com/Contact-Us.html
960	http-only	NV	Las Vegas	Vegas Combat	http://www.vegascombat.com
