verdict	id	region	name	url	note
OK	1665	MD	Baltimore Brazilian Jiu Jitsu	baltimorebjj.com	BJJ gym in Essex MD
OK	1666	MD	Gracie Jiu-Jitsu Maryland (Finksburg)	realjiujitsu.com	Rising Tide Academy, Finksburg location listed
OK	1667	MD	Method Jiu-Jitsu	methodmma.com	BJJ and Muay Thai, Forest Hill
OK	1669	MD	Bowerhouse Academy of Mixed Martial Arts	bowerhouseacademy.com	BJJ, judo, wrestling, MMA in Frederick
OK	1670	MD	Clinch Martial Arts Academy	clinchacademy.com	BJJ and MMA academy, Frederick
OK	1671	MD	Ryoma Academy of Martial Arts	ryomaacademy.com	BJJ and MMA, Western Maryland
OK	1672	MD	Alliance Jiu Jitsu Maryland	thefoundrybjj.com	Foundry Jiu Jitsu, Gaithersburg, same location
OK	1673	MD	Culture of Jiu Jitsu	cultureofjiujitsu.com	BJJ, Muay Thai, MMA in Gaithersburg
OK	1674	MD	Noel Smith Glen Burnie Brazilian Jiu-Jitsu	noelsmithbjj.com	BJJ and Muay Thai, Glen Burnie
OK	1675	MD	Shonen Jiu Jitsu	shonenjiujitsu.com	BJJ academy, Glen Burnie address listed
OK	1677	MD	Baltimore Gracie Jiu-Jitsu	baltimoregraciejiujitsu.com	Now B-MORE Jiu-Jitsu, Halethorpe, same town
OK	1678	MD	Global Martial Arts Academy	globalhapkido.com	Hapkido/jiu-jitsu academy, nearby Westminster MD
OK	1679	MD	2nd Gear BJJ	2ndgearbjj.com	BJJ and Muay Thai, Laurel MD
OK	1680	MD	Bams Martial Arts & Fitness	thebams.com	MMA/grappling school, Laurel MD
OK	1681	MD	Conquest Martial Arts & Fitness	bjjconquest.com	BJJ academy, Millersville MD address
OK	1682	MD	Underworld BJJ	underworldbjj.com	BJJ and boxing gym, Millersville
EMPTY	1686	MD	Ferocity Mixed Martial Arts	ferocitymmaclub.com	Resolves but returns empty body
OK	1688	MD	Stanley Combatives	stanleycombatives.com	Combatives and BJJ, Owings Mills
OK	1689	MD	Potomac MMA	potomacmma.com	BJJ and MMA academy, Potomac MD
OK	1690	MD	Pure Performance Martial Arts Center	pureperformancemac.com	BJJ, judo, wrestling, Rockville MD
OK	1691	MD	Standard BJJ	standardjiujitsu.com	BJJ/submission grappling Rockville, sparse rendering
OK	1692	MD	Ground Control Jiu-Jitsu Academy	groundcontrolbaltimore.com	BJJ and MMA academy, Rosedale MD
OK	1693	MD	Agoge Brazilian Jiu Jitsu	agogebjj.com	BJJ academy, Severna Park address listed
OK	1694	MD	Kogen Dojo Self Defense Academy	kogendojo.com	BJJ and Muay Thai, Severna Park
OK	1695	MD	Bartman MMA and Self-Defense	bartmanmma.com	Relson Gracie BJJ, Kensington near Silver Spring
OK	1696	MD	Beltway Martial Arts	beltwaymartialarts.com	BJJ and MMA, downtown Silver Spring
OK	1697	MD	Brazu Jiu Jitsu Academy	brazubjj.com	BJJ academy, Silver Spring address
PARKED	1698	MD	Maguilla's BJJ Academy	bjjonline.com	GoDaddy for-sale lander, $8,995
OK	1699	MD	The Compound BJJ	thecompoundsilverspring.com	BJJ, judo, wrestling, Silver Spring
OK	1703	MD	Washington DC Brazilian Jiu Jitsu	wdcbjj.com	BJJ school, Takoma Park headquarters
OK	1704	MD	Infinity Jiu-jitsu Maryland	infinitybjjmaryland.com	BJJ and judo academy, Timonium MD
EMPTY	1705	MD	Interactive Fitness Gym & MMA	interactivefitnessgym.com	JavaScript shell, no body content rendered
OK	1707	MD	Royal Martial Arts	royalmartialarts.com	Jiu-jitsu and traditional martial arts, Waldorf
OK	1709	OK	Hensley Jiu Jitsu	hensleybjj.com	BJJ academy, Ardmore OK address
OK	1710	OK	Kraken Jiu Jitsu - Ardmore OK	krakenardmore.com	BJJ and judo academy, Ardmore OK
OK	1711	OK	Omar French Brazilian Jiu Jitsu	omarfrench.com	BJJ academy, Bixby OK address
OK	1712	OK	Forza Combat Sports	forzacombatsports.com	MMA/combat sports academy, Broken Arrow area
OK	1713	OK	Havoc Brazilian Jiu-Jitsu	havocbjj.com	BJJ academy, Claremore OK address
EMPTY	1714	OK	Pejak Martial Arts	pejakmartialarts.com	Resolves but returns empty body
WRONG_BUSINESS	1716	OK	The Cage Training Center	htc918.com	Redirects to 99 BXNG boxing gym, Tulsa
OK	1717	OK	Top Dawg BJJ	topdawgbjj.com	BJJ academy, Del City OK address
OK	1718	OK	Christian Karate & Jiu-Jitsu Academy	christiankarateacademy.com	Karate and jiu-jitsu academy, Edmond OK
OK	1719	OK	Killer Bees Kickboxing	killerbeeskickboxing.com	Kickboxing plus jiu-jitsu/judo class, Edmond
EMPTY	1721	OK	Mana Martial Arts	mmaok.com	Only meta tags returned, body empty
OK	1722	OK	Raptor Jiu Jitsu & A Game MMA	raptorjj.com	BJJ and kickboxing academy, Edmond OK
EMPTY	1723	OK	Redline Jiu-Jitsu	redlinebjj.com	Resolves but returns empty body
EMPTY	1724	OK	The Forge Brazilian Jiu Jitsu	theforgebjj.com	JavaScript-required redirect wall, no content
OK	1725	OK	Burdette Jiu Jitsu	burdettejiujitsu.com	BJJ academy, Glenpool OK address
OK	1726	OK	Ground Control Jiu-Jitsu	groundcontroljiu-jitsu.com	BJJ academy, Glenpool OK, full schedule
OK	1730	OK	Strike Martial Arts Academy	teamstrikemartialarts.com	BJJ and Muay Thai, Jenks OK
OK	1732	OK	Ricardo Cavalcanti Brazilian jiu jitsu Lawton/Alpha MMA	lawtonmma.com	BJJ and MMA academy, Lawton OK
OK	1734	OK	Soaring Eagle Jiu Jitsu	soaringeaglebjj.com	BJJ and wrestling, Muskogee OK
OK	1737	OK	Empire Jiu Jitsu	empirebjjok.com	BJJ/wrestling gym; address now Moore OK
OK	1738	OK	Fight or Flight Fitness LLC	fightorflightnorman.com	BJJ and Muay Thai, Norman OK
EMPTY	1739	OK	Quest Grappling Academy	questgrapplingacademy.com	Empty body; resolves to domain-parking IP range
OK	1740	OK	American Top Team OKC	americantopteamokc.com	BJJ, wrestling, MMA gym, Oklahoma City
OK	1741	OK	Culture Brazilian Jiu Jitsu	culturebjjok.com	BJJ academy, Oklahoma City address listed
PARKED	1742	OK	Gorilla Judo and BJJ Club	gorillajudoandbjjclub.com	ExpiredDomains.com for-sale listing, $195
OK	1743	OK	Lovato Jiu-Jitsu Southside	okbjjsouth.com	BJJ and Muay Thai, south Oklahoma City
OK	1744	OK	Lovato's School Of Brazilian Jiu-Jitsu and MMA	okbjj.com	Lovato BJJ/MMA headquarters, Oklahoma City
EMPTY	1745	OK	New Limits Academy - Mixed Martial Arts in OKC	newlimitsmma.com	Resolves but returns empty body
EMPTY	1746	OK	OKC Combat Sports	okccombatsports.com	Lovable JavaScript shell, no body content
OK	1747	OK	Oklahoma Martial Arts Academy	s4oma.com	BJJ, judo, Muay Thai, Edmond OK
WRONG_BUSINESS	1749	OK	Sandro Sampaio Brazilian Jiu-Jitsu Academy	bjjokc.com	Redirects to Highland Jiu Jitsu, Bethany
OK	1750	OK	Rogue Martial Arts	rogueowasso.com	BJJ and MMA gym near Owasso
OK	1751	OK	Thunderkick Jiu-Jitsu and MMA	thunderkickgym.com	BJJ and MMA gym, Sapulpa OK
OK	1752	OK	Elite Combat Systems	elitecombatsystems.com	BJJ and MMA facility, Stillwater OK
OK	1753	OK	Jiu Jitsu Academy Of Stillwater	bjjstillwater.com	BJJ academy, Stillwater OK, full schedule
OK	1754	OK	Stillwater Martial Arts	stillwatermartialarts.com	Gracie jiu-jitsu and karate, Stillwater OK
EMPTY	1755	OK	Relevant Martial Arts	relevantmartialarts.com	Resolves but returns empty body
OK	1756	OK	Gracie Jiu-Jitsu Tulsa	gracietulsa.com	Certified Gracie jiu-jitsu center, Tulsa OK
OK	1761	OK	Highland Jiu Jitsu	bethanybjj.com	BJJ and kickboxing, Bethany OK
HIJACK	1762	OK	RYSE Academy of Martial Arts	rysemma.com	Chinese-language SEO spam/industrial portal now
OK	1763	OK	Conquest	conquestok.com	BJJ and kickboxing academy, Yukon OK
OK	1764	OK	Highland Martial Arts – Yukon	tsmayukon.com	Jiu-jitsu and kickboxing, Yukon OK
OK	1765	OK	Solid MMA	solidmma.pro	MMA gym with BJJ, Yukon OK
OK	1766	OK	Transform Jiu-Jitsu	transformbjj.com	BJJ and Muay Thai, Yukon OK
EMPTY	1767	OK	Yukon Martial Arts	yukonokmartialarts.com	Resolves but returns empty body
OK	1768	TN	Athens Jiu Jitsu Tennessee	athensjiu-jitsu.com	BJJ academy, Athens TN address listed
OK	1769	TN	Chattanooga Jiu-Jitsu Academy	chattanoogajiujitsu.com	Gracie jiu-jitsu academy, Chattanooga TN
OK	1770	TN	Border Martial Arts Academy	colliervillemartialarts.com	BJJ and judo, Collierville TN
OK	1771	TN	Vigilance Martial Arts	vigilancemartialarts.com	BJJ and taekwondo, Dickson TN location
OK	1772	TN	Renzo Gracie of Stewart County	renzogracieofstewartcounty.com	BJJ and wrestling, Dover TN address
OK	1773	TN	Dogwood MMA	dogwoodmma.com	BJJ and MMA gym, Dyersburg TN
OK	1774	TN	Triangle Academy of Jiu-Jitsu	trianglefranklin.com	BJJ academy, Franklin TN address listed
OK	1775	TN	Global Martial Arts USA	globalmartialartsusa.com	BJJ, hapkido, taekwondo, Gallatin TN
OK	1776	TN	Greeneville Jiu-Jitsu	greenevillejiujitsu.com	BJJ school, Greeneville TN, full schedule
OK	1777	TN	Olson's Martial Arts Academy	olsonsma.com	Karate and jiu-jitsu, Johnson City TN
OK	1778	TN	Kingsport JiuJitsu	kingsportjiujitsu.com	BJJ and MMA school, Kingsport TN
OK	1780	TN	McMinnville Jiu-Jitsu Academy	mcminnvillejiujitsu.com	Gracie jiu-jitsu academy, McMinnville TN
OK	1783	TN	Tennessee BJJ Academy Murfreesboro	bestboromma.com	BJJ and Muay Thai, Murfreesboro TN
OK	1784	TN	Progressive Martial Arts Academy	pmaoakridge.com	Martial arts academy with BJJ, Oak Ridge
OK	1785	TN	Fit Factory Fitness and Jiu Jitsu	fitfactoryonline.com	BJJ schedule and coaches, Sevierville TN
OK	1786	TN	Seymour Brazilian Jiu-Jitsu Academy	seymourbjj.com	BJJ academy, Seymour TN address listed
EMPTY	1788	TN	Station 6 Fitness and Martial Arts	station6fitness.com	Resolves but returns empty body
EMPTY	1789	WA	Grays Harbor Brazilian Jiu-Jitsu	www.facebook.com/GHBRAZILIANJIUJITSU	Facebook bot wall, no content returned
EMPTY	1790	WA	AKA MMA & Fitness	www.arlingtonkickboxingacademy.com	JavaScript shell, only tracking pixel returned
OK	1793	WA	Battle Ground Martial Arts Academy	bmarodefit.com	Jiu-jitsu and kickboxing, Battle Ground WA
