verdict	id	region	name	url	note
OK	438	FL	Trillo Jiujitsu Academy	http://trillojiujitsu.com	
OK	439	FL	Rilion Gracie Jiu-Jitsu of Miami Lakes	http://www.riliongraciemiamilakes.com/	
OK	440	FL	Xtreme Gracie Jiu Jitsu	http://xtremegraciejiujitsu.com/	
HIJACK	441	FL	American Top Team Miramar Jiu Jitsu & MMA	http://www.attmiramar.com/	redirects to ANGKATOTO2 Indonesian togel/lottery gambling site
OK	442	FL	Grappling Mastery	http://www.grapplingmastery.com/	
OK	443	FL	Evolution MMA Naples	http://evolutionmmanaples.com/	
EMPTY	444	FL	Marcelo Pereira BJJ & MMA	http://brazilianjiujitsunaples.com/	
OK	445	FL	Paulo Ribeiro Brazilian Jiu Jitsu	http://prbjjnaples.com/	
OK	446	FL	Jacksonville BJJ & MMA	http://www.jaxbjj.com/	
OK	447	FL	Futures MMA	http://futuresmma.com/	
EMPTY	448	FL	Vital Brothers Brazilian Jiu Jitsu	http://vitalbrothersbjj.com	
OK	449	FL	Nokido Ju-Jitsu, Judo & BJJ	http://www.nokido.net/	
OK	450	FL	Darkwolf MMA	http://www.darkwolfmma.com/	
WRONG_BUSINESS	451	FL	Combat Athletix	http://www.combatathletix.com/	combat-sports apparel/merch e-commerce shop, no classes or academy info
EMPTY	452	FL	Atos Orlando - Brazilian Jiu-Jitsu (BJJ) and Self-Defense School	http://www.atosorlando.com/	
OK	453	FL	FRBJJ Lake Nona	http://frbjjlakenona.com/	
OK	454	FL	GB Hunters Creek	http://www.graciebarrahunterscreek.com/	
OK	455	FL	Gracie Barra – Orlando-Sandlake	http://marciosimas.com/	
OK	456	FL	Gracie Florida Jiu-Jitsu	http://www.gracieflorida.com/	
OK	457	FL	GB Oviedo	http://marciosimas.com/	
OK	458	FL	Nelumbo Brazilian Jiu-Jitsu	http://bjjoviedo.com/	
OK	459	FL	Fastidious Jiu Jitsu	http://fastidiousjiujitsu.com/	
OK	460	FL	American Top Team Palm Beach Gardens	http://www.attpbg.com/schedule	
OK	461	FL	Rilion Gracie Jiu-Jitsu Palm Beach Gardens	http://www.jiujitsupbg.com/	
OK	462	FL	East Coast Combat Club	http://eccombatclub.com/	
OK	463	FL	Spartan Academy Palm Coast / Brazilian Jiu Jitsu & more	http://www.spartanpalmcoast.com/	
OK	464	FL	Elemental Jiu Jitsu and Fitness	http://www.elementaljiujitsuandfitness.com	
OK	465	FL	Alers Martial Arts	http://www.alersmartialarts.com	
OK	466	FL	American Top Team West Pines	http://americantopteamwestpines.com/	
OK	467	FL	Gracie Barra Pembroke Pines	http://www.gbpembroke.com	
OK	468	FL	Mastermind MMA Academy	http://www.mastermindmmaacademy.com/	
OK	469	FL	Ares BJJ Plant City	http://www.aresbjjplantcity.com/	
OK	470	FL	Yaniv Rosenberg Jiu Jitsu Team	http://www.yrjiujitsu.com/	
UNSURE	471	FL	Gabriel Leite Brazilian Jiu-Jitsu	http://www.facebook.com/GLBJJ	
OK	472	FL	Wolfpack South Brazilian Jiu Jitsu	http://wolfpacksouthbjj.com/	
OK	473	FL	Ralph Gracie Florida Jiu-Jitsu	http://www.ralphgraciefl.com/	
OK	474	FL	Future School of Jiu Jitsu	http://futurejiujitsu.com/	
OK	475	FL	Renzo Gracie Royal Palm Beach	http://www.royalpalmbeachjj.com/	
OK	476	FL	The Jungle MMA and Fitness Lake Mary (Sanford FL)	http://jungleorlando.com/	
OK	477	FL	Gracie Jiu Jitsu Sarasota Academy	http://graciejiujitsusarasota.net/	
OK	478	FL	Team Alves	http://www.thealvesjiujitsu.com/	
OK	479	FL	Vieira Martial Arts Academy	http://www.siestakeybjj.com/	
DEAD	480	FL	Wolfpack Brazilian Jiu Jitsu - Martial Arts	http://www.wolfpackbjj.com/	
