id	risk	region	city	name	url
1261	http-only	TX	Bellaire	MACBJJ (Marcos Cerqueira BJJ/Brazil-021 Houston)	http://www.brazil021houston.com
1262	http-only	TX	Bellaire	Pablo Silva Brazilian Jiu Jitsu HQ	http://www.pablosilvabjj.com/
1263	http-only	TX	Belton	Grapplers Lair	http://grapplerslair.com/
1264	http-only	TX	Brownsville	Gracie Barra Brownsville	http://gbbrownsville.com/
1265	http-only	TX	Bulverde	Inochi Mixed Martial Arts Academy - Paul Haben	http://www.inochimma.com/
1266	http-only	TX	Carrollton	Gameness Sports	http://www.gameness.com/
1267	http-only	TX	Carrollton	Hicks MMA	http://www.hicksmma.com/
1268	http-only	TX	Carrollton	Star Jiu Jitsu	http://starbjj.com/
1269	http-only	TX	Cedar Park	Gracie Barra Cedar Park	http://www.gbcedarpark.com/
1270	http-only	TX	Cedar Park	Nunan's Martial Arts	http://nunansmartialarts.com/
1271	http-only	TX	Cedar Park	The Mat Martial Arts & Fitness	http://themataustin.com/
1272	http-only	TX	College Station	Brazos Valley Mixed Martial Arts	http://www.bvmma.com
1273	http-only	TX	Colleyville	JJ Machado DFW	http://jjmachadodfw.com/
1274	http-only	TX	Conroe	Ares BRAZILIAN JIU-JITSU	http://www.aresbjj.com/
1275	http-only	TX	Corinth	Risen Jiu-Jitsu and Fitness	http://www.risenbjj.com/
1276	http-only	TX	Corpus Christi	Full Contact Fight Academy	http://www.fullcontactfightacademy.com/
1277	http-only	TX	Corpus Christi	Gracie Barra Brazilian Jiu Jitsu	http://www.graciebarracorpuschristi.com/
1278	http-only	TX	Corpus Christi	Hardstyle KBJJ	http://www.hardstylekettlebell.com/
1279	http-only	TX	Corpus Christi	Lumampao Martial Arts	http://www.lumampaomartialarts.com/
1280	http-only	TX	Corpus Christi	Presa Brazillian Jiu-Jitsu	http://www.presabjj.com/
1281	http-only	TX	Cypress	Team Tooke Mixed Martial Arts Cypress	http://www.teamtooke-cypress.com
1282	http-only	TX	Dallas	Dallas Jiu-Jitsu	http://www.dallasjiujitsu.com/
1283	http-only	TX	Deer Park	CEV Athletics	http://cevathletics.com
1284	http-only	TX	Deer Park	Virtues Jiu-Jitsu Self Defense	http://virtuesjiu-jitsu.com
1285	http-only	TX	Dickinson	Furia Training Center MMA & BJJ	http://www.furiatrainingcenter.com
1286	http-only	TX	Dripping Springs	JJ Machado Austin Jiujitsu	http://www.jjmachadoaustin.com/
1287	http-only	TX	Edinburg	Brazilian Jiu Jitsu and Sambo - Koulikov Grappling Academy	http://www.sambofusion.com/
1288	http-only	TX	El Paso	Bushido MMA and BJJ Academy	http://bushidommateam.com/
1289	http-only	TX	Euless	FXMMA - Brazilian Jiu-Jitsu - Wrestling - Boxing	http://www.fxmma.com/
1290	http-only	TX	Euless	Sloth BJJ	http://slothbjjtx.com/
1291	http-only	TX	Flower Mound	North Texas Mixed Martial Arts	http://ntmma.com/
1292	http-only	TX	Fort Worth	Frequency BJJ & Fitness	http://www.frequencyjiujitsu.com/
1293	http-only	TX	Fort Worth	Marcos Santos Academy	http://fwbjj.com/
1294	http-only	TX	Friendswood	PRESS Forward MMA & Fitness	http://www.pressforwardmma.com/
1295	http-only	TX	Frisco	Campuzano Martial Arts	http://www.campuzanomartialarts.com/
1296	http-only	TX	Frisco	CJJF West Frisco	http://www.cjjftx.com/
1297	http-only	TX	Frisco	Rockstar Martial Arts and Fitness	http://www.rockstarmartialarts.com/
1298	http-only	TX	Garland	Texas Gladiators Academy	http://texasgladiators.org/
1299	http-only	TX	Georgetown	Georgetown Brazilian Jiu Jitsu	http://www.jiujitsugeorgetown.com/
1300	http-only	TX	Georgetown	John's Gym Georgetown Jiu Jitsu and MMA	http://www.johnsgymgeorgetown.com/
1301	http-only	TX	Grapevine	Mohler MMA – Brazilian Jiu Jitsu & Boxing	http://www.mohlermma.com/
1302	http-only	TX	Haltom City	Flux MMA	http://www.fluxmma.com/
1303	http-only	TX	Harlingen	Harlingen Jiu-Jitsu Club	http://www.harlingenjjc.com/
1304	http-only	TX	Haslet	Gann BJJ Fight & Fitness	http://www.teamgann.com/
1305	http-only	TX	Hockley	Honor Martial Arts - Houston Brazilian Jiu-Jitsu, Judo, Karate and Yoga.	http://www.honormartialarts.com/
1306	http-only	TX	Houston	Active Jiu Jitsu	http://activejiujitsu.com
1307	http-only	TX	Houston	Cantu’s Texas Brazilian Jiu Jitsu Self Defense Academy	http://www.cantuselfdefense.com/
1308	http-only	TX	Houston	Dark Gift Combat	http://darkgiftcombat.com/
1309	http-only	TX	Houston	Elite MMA	http://www.elite-mma.com
1310	http-only	TX	Houston	Elite MMA - Greenway Plaza	http://www.elite-mma.com
1311	http-only	TX	Houston	Gracie Jiu Jitsu Houston	http://www.graciejiujitsuwesthouston.com
1312	http-only	TX	Houston	Ravlin Brazilian Jiu-Jitsu & Muay Thai-Kickboxing	http://www.ravlinmartialarts.com
1313	http-only	TX	Houston	Rilion Gracie Jiu Jitsu Energy Corridor	http://riliongraciewesthouston.com
1314	http-only	TX	Houston	Texas Barbell Syndicate	http://www.texasbarbellsyndicate.com
1315	http-only	TX	Houston	Mousel's Self-Defense Academy	http://www.defend.net
1316	http-only	TX	Humble	Abstract Jiu-Jitsu Club	http://abstractjiujitsu.com
1317	http-only	TX	Humble	Denizen Brazilian Jiu-Jitsu	http://facebook.com/denizenjiujitsu
1318	http-only	TX	Humble	Henderson's Martial Arts	http://www.hendersonsma.com
1319	http-only	TX	Humble	McCall Mixed Martial Arts	http://www.mccallmixedmartialarts.com
1320	http-only	TX	Humble	Solis Martial Arts Academy	http://www.solismartialarts.com/
1321	http-only	TX	Irving	Caio Terra Academy - Irving	http://www.bjjirving.com/
1322	http-only	TX	Irving	George's MMA & Boxing Gym	http://dallasmmaboxing.com/
1323	http-only	TX	Irving	MA BJJ Academy	http://www.mabjjacademy.com/
1324	http-only	TX	Irving	Reyes Jiu-Jitsu	http://www.reyesjiujitsu.com/
1325	http-only	TX	Katy	Gracie Barra Katy	http://www.graciebarrakaty.com
1326	http-only	TX	Katy	Katy Brazilian Jiu Jitsu Revolution Team	http://katybjj.com
1327	http-only	TX	Katy	The Fight Lab	http://thefightlabtx.com
1328	http-only	TX	Keller	All American MMA and BJJ	http://www.allamericanmma.com/
1329	http-only	TX	Kingwood	Kingwood MMA	http://www.kingwoodmixedmartialarts.com/
1330	http-only	TX	Lakeway	Gracie Barra – Lakeway	http://gblakeway.com/
1331	http-only	TX	Laredo	Cadejo Brazilian Jiu Jitsu Academy	http://www.cadejobjj.com/
1332	http-only	TX	Lewisville	Silva BJJ Lewisville TX (Aloisio Silva BJJ Associated Academy)	http://www.silvaacademy.com/
1333	http-only	TX	Liberty Hill	John's Gym Liberty Hill Jiu Jitsu	http://johnsgymlibertyhill.com/
1334	http-only	TX	Longview	Team 515 Mixed Martial Arts	http://team515.com/
1335	http-only	TX	Mansfield	Cobra Brazilian Jiu Jitsu Mansfield	http://www.cobrabjjmansfield.com/
1336	http-only	TX	Mansfield	Gracie Barra Jiu Jitsu Mansfield	http://gbmansfield.com/
