id	risk	region	city	name	url
79	http-only	CA	Chatsworth	Academy of Brazilian Jiu Jitsu	http://www.academyofbrazilianjiujitsu.com/
80	http-only	CA	Chatsworth	Kings Combat Sports	http://www.kingscombatsports.com
81	http-only	CA	Chico	Bruno Lima Brazilian Jiu Jitsu	http://www.brunolimabjj.com/
82	http-only	CA	Chino	Gracie Barra Chino Jiu-Jitsu	http://gbchino.com/
83	http-only	CA	Chino	Vital Force Muay Thai & MMA	http://www.vitalforcemma.com/
84	http-only	CA	Clovis	Pacific Martial Arts Clovis CA	http://fresnopma.com
85	http-only	CA	Concord	Sabre Jiu-Jitsu Academy	http://www.sabrebjj.com/
86	http-only	CA	Concord	UFC GYM Concord	http://www.ufcgym.com/concord
87	http-only	CA	Costa Mesa	Art of Jiu Jitsu Academy	http://www.artofjiujitsu.com/
88	http-only	CA	Costa Mesa	Triunfo Jiu Jitsu & MMA	http://www.triunfomma.com/
89	http-only	CA	Covina	10th Planet Covina Jiu Jitsu & Blitz Muay Thai	http://10thplanetcovina.com/
90	http-only	CA	Covina	Teixeira/Garcia Brazilian jiu-jitsu training academy	http://gfteamcovina.com/
91	http-only	CA	Culver City	Revolution Martial Arts & Jiu Jitsu	http://www.revolutionculvercity.com/
92	http-only	CA	Daly City	10th Planet Daly City	http://www.10pdc.com/
93	http-only	CA	Daly City	Charles Gracie Jiu-Jitsu Academy	http://www.charlesgracie.com/
94	http-only	CA	Davis	Nova Geração Davis	http://novageracaodavis.com
95	http-only	CA	Downey	Academy Jiu-Jitsu & Kickboxing / Downtown Downey	http://academyjj.com/
96	http-only	CA	East Los Angeles	Scorpion MMA (Aloisio Silva Associated Academy)	http://scorpion-mma.us/index.html
97	http-only	CA	Elk Grove	Waza Brazilian Jiu Jitsu	http://www.wazabjj.com/
98	http-only	CA	Folsom	CHECKMAT Folsom Brazilian Jiu Jitsu	http://www.bedabjj.com/
99	http-only	CA	Fontana	Aguirre's Fighting System	http://aguirresfightingsystem.com/
100	http-only	CA	Foster City	Fearless Fitness	http://www.fearlessfitness.us
101	http-only	CA	Fountain Valley	Williams Academy of MMA	http://www.williamsmma.com/
102	http-only	CA	Fremont	Baem Jiu Jitsu - Fremont	http://baemjiujitsu.com/
103	http-only	CA	Fresno	Dethrone Mixed Martial Arts	http://www.dethronefresno.com
104	http-only	CA	Fresno	Fresno Ultimate Martial Arts	http://www.ultmartialarts.com
105	http-only	CA	Fresno	Halo Jiu-Jitsu Training Center	http://www.halobjj.net/
106	http-only	CA	Fresno	Pacific Martial Arts Fresno CA (inside Fit Republic Health Club)	http://fresnopma.com
107	http-only	CA	Fresno	Rivalry Jiu-Jitsu	http://www.rivalryjiujitsu.com/
108	http-only	CA	Fullerton	10th Planet Jiu Jitsu Fullerton	http://www.10thplanetorangecounty.com/
109	http-only	CA	Fullerton	Rounders MMA Fullerton	http://www.roundersmma.com/
110	http-only	CA	Garden Grove	Carlson Gracie Academy of Garden Grove	http://www.carlsongraciegardengrove.com/
111	http-only	CA	Gilroy	Antdawgs MMA Training Center	http://antdawgsmma.com/
112	http-only	CA	Gilroy	Gilroy Brazilian Jiu -Jitsu	http://www.gilroybjj.com/
113	http-only	CA	Glendora	Sampa Brazilian Jiu Jitsu / BJJ Fontana CA 92335	http://sampabrazilianjiujitsu.com/
114	http-only	CA	Gold River	Brazilian Jiu Jitsu Academy of Sacramento	http://elementsofjiujitsu.com/
115	http-only	CA	Granite Bay	Bruddas BJJ @ Granite Bay JJ	http://bruddasbjj.com/
116	http-only	CA	Hayward	Bay Area Fighter Academy (BAFA)	http://bayareafighter.com/
117	http-only	CA	Hayward	EDGE Training Center	http://edgebjj.com/
118	http-only	CA	Hayward	Mindset Martial Arts & Fitness	http://haywardmma.com/
119	http-only	CA	Hercules	Omnimovement	http://www.omnimovement.com/
120	http-only	CA	Huntington Beach	Hb Ultimate Training Center	http://www.hbutc.com/
